"Protein","Adjusted_linear_model","linear_modeling_pvalue","spearman","spearman_pvalue","log_lm_pvalue","log_spear_pvalue"
"OSB11_12878.60","~ PGA",0.586899763204062,-0.0735312598176877,0.69938009823821,0.231436065710809,0.155286730259976
"p107_12879.5","~ PGA",0.761166598835114,0.205412174653308,0.276177663887589,0.118520277478903,0.558811448286797
"SV2A_12880.1","~ PGA",0.389446250067317,0.0578068827182129,0.761568753965492,0.409552473575424,0.118290882715418
"RDH16_12881.17","~ PGA",0.403904116225211,-0.0941095425724405,0.620842421338021,0.393721720871145,0.207018615970903
"PAR11_12882.7","~ PGA",0.564830165166259,-0.0341599541549003,0.85777786980819,0.248082117523847,0.0666251625084229
"NR1D2_12885.42","~ PGA",0.204324384818768,-0.285495775784663,0.126187569878922,0.68967979998394,0.898983423212855
"SAP30_12888.18","~ PGA",0.429980201620555,0.0669625591380827,0.725153677836705,0.366551540989937,0.139569946030525
"MILK2_12891.1","~ PGA",0.603295250528352,-0.140485639272802,0.459021174810723,0.21947009367489,0.338167279841085
"SYTL1_12892.10","~ PGA",0.481127311263933,-0.0389106762559129,0.838241208167824,0.317739989606344,0.0766309929414607
"IP16.HIN.2_12893.159","~ PGA",0.907523131954425,0.0873227967138511,0.646347825782342,0.0421422963721491,0.189533707755339
"PAXI1_12894.3","~ PGA",0.270427518828314,-0.0943357674343935,0.619999405729497,0.567949116476035,0.207608726773559
"DGKB_12895.28","~ PGA",0.648327450778337,-0.130531745346871,0.491753234369844,0.18820558958148,0.308252774948318
"cubilin_12904.180","~ PGA",0.709141030622426,0.0569716502999568,0.764917050618684,0.149267385789773,0.116385658195141
"MTCP1_12916.3","~ PGA",0.306047933219499,-0.075785328754249,0.690609074353294,0.514210549000597,0.16076771947676
"Keratin.17_12923.51","~ PGA",0.378165740203032,-0.110975639817156,0.559342295088408,0.422317818470159,0.25232233992615
"AXIN2_12925.105","~ PGA",0.358164545079229,-0.153980278272026,0.416556399972873,0.445917407427648,0.380326188642024
"MCR_12931.16","~ PGA + Methotrexate",0.373651194221264,-0.087775246437757,0.644634770015026,0.427533625363182,0.190686273415037
"ENOX1_12933.17","~ PGA",0.260968786376018,-0.122840100040469,0.517832633483218,0.583411434099695,0.285810584076687
"HERC5_12934.1","~ PGA + Methotrexate",0.202492810558342,-0.193648481831753,0.305205529490946,0.693590391660513,0.515407602415546
"RLBP1_12936.38","~ PGA",0.212476373407012,0.17826519121895,0.345942378246856,0.672689354881561,0.460996233269177
"RPAC1_12939.1","~ PGA",0.394745393788156,-0.147967519756208,0.435200142149064,0.403682928993025,0.361310971456604
"AL3B1_12940.35","~ PGA",0.539733074486161,-0.00180979889562386,0.992427026698021,0.267820967840452,0.00330141712656226
"RAB18_12945.33","~ PGA",0.704984250297586,-0.0538415171448097,0.77750172764104,0.151820585257189,0.109298637279727
"PPARa_12954.71","~ PGA",0.406935935380442,-0.140033189548896,0.460483475851037,0.390473957115685,0.33678594956153
"KBP_12956.40","~ PGA",0.632971400287303,-0.0809885005791676,0.670513442427514,0.198615912380762,0.173592511006159
"UCR6_12957.62","~ PGA",0.349024875645239,-0.192743582383941,0.307514829211434,0.457143618970722,0.512133936508366
"HXK4_12960.9","~ PGA + Methotrexate",0.460890841665624,-0.0147046160269438,0.938526327216002,0.33640192162944,0.0275535401931262
"GP107_12963.1","~ PGA",0.963901148594294,-0.0853627692047734,0.65378923501234,0.0159675022188429,0.184562234586528
"CSRP2_12968.2","~ PGA",0.570537766436505,0.000226224861952982,0.99905336511149,0.243715602407711,0.000411313020814595
"STAU2_12970.35","~ PGA",0.744106253749038,0.0511268188013739,0.788461138620114,0.128365045472814,0.10321970715278
"Keratin.20_12975.11","~ PGA",0.794918135811664,-0.0705821569293304,0.710912987854387,0.099677594608823,0.148183551460372
"Vinexin.b_12976.49","~ PGA + Age",0.246274612091792,-0.125116266705173,0.510045255969661,0.608580356316546,0.292391287537535
"RBM22_12980.31","~ PGA",0.908972591290005,-0.235273856431101,0.210734137256011,0.0414492120816305,0.676265106437313
"LIN7C_12986.12","~ PGA",0.99029065403616,0.0153832906128028,0.93569476746491,0.00423731962686815,0.0288657991514615
"SRSF7_12987.12","~ PGA + Age",0.45704499795756,0.18052743983848,0.339755179294292,0.340041039749361,0.468833914075125
"EWS_12988.49","~ PGA + Smoking",0.401068652519265,-0.0142521663030379,0.940414444111682,0.396781281099697,0.0266807090347365
"MAP3K3_12990.39","~ PGA",0.748771449195307,0.0305471529268531,0.872690953887769,0.125650723689457,0.0591395258059224
"CUL9_12991.49","~ PGA",0.232341857497874,-0.319655729939564,0.0850806314373093,0.633872542921311,1.07016929558264
"NPL4_12993.21","~ PGA",0.734691639778024,-0.0169668646464737,0.929090842333223,0.133894902062428,0.0319418205647613
"LCN10_13007.66","~ PGA",0.647891848575614,-0.106551909979855,0.57519992916962,0.188497484078289,0.24018117610439
"RS10_13011.20","~ PGA",0.940699043732771,0.0144783911649909,0.939470345457563,0.0265492974567191,0.0271169239268428
"PRKN2_13013.41","~ PGA",0.937844214211954,-0.0989954030036908,0.602741731405202,0.0278692965111894,0.219868738693728
"P5I11_13022.20","~ PGA",0.279781716056184,0.221021690128063,0.240502667928476,0.553180670385161,0.618880101576268
"FRS2_13025.4","~ PGA",0.528851572816442,-0.127590822141482,0.50164536764893,0.276666199707246,0.299603193810878
"CBX7_13027.20","~ PGA + Smoking",0.524512387803141,0.109492833185243,0.564635272462378,0.280244250290223,0.248231995198503
"BECN1_13032.1","~ PGA",0.457813760081426,-0.115400355501445,0.5436848021886,0.339311158280903,0.26465280681414
"PP1R8_13039.1","~ PGA + Age",0.289167924767321,0.0993127143973591,0.601573991492457,0.538849881740959,0.220710948339747
"TRAF4_13041.47","~ PGA",0.629128205767408,0.0958168877932022,0.614491782394539,0.201260843610821,0.211483920563645
"KCA10_13042.7","~ PGA",0.62869899070412,-0.0900575323325004,0.636020939697851,0.201557236853539,0.19652858585233
"ATAD2_13043.157","~ PGA",0.796851455045451,-0.0341751633961503,0.857715186067585,0.0986226300050459,0.0666569005589717
"TS101_13044.5","~ PGA",0.595551581476912,-0.0803098259933086,0.6731223676853,0.225080617756938,0.171905977708152
"S6A14_13053.6","~ PGA",0.155787854535298,-0.271047536189507,0.147396810435131,0.807466403620496,0.83151191420702
"Profilin.II_13054.87","~ PGA",0.565121261293829,-0.0278256580202168,0.883953457757461,0.24785835313585,0.0535706010177332
"PSD1_13055.53","~ PGA",0.515931112970786,-0.169216196740831,0.371362836768506,0.28740828142288,0.43020155938438
"S6A16_13056.18","~ PGA",0.332855482078594,-0.152735764634266,0.420378242742435,0.477744285890088,0.376359769573915
"RIFK_13059.33","~ PGA",0.40685664970997,-0.151118207784592,0.425374650031816,0.390558581453434,0.371228395202778
"GMFG_13062.4","~ PGA",0.591734175110235,-0.0398200053166555,0.834512080640205,0.227873347685655,0.0785673719656769
"EDC4_13066.42","~ PGA",0.652059667797687,0.0738706348630001,0.698057063160217,0.185712661615284,0.156109074221173
"KGP1B_13067.5","~ PGA",0.949330564357781,0.0681012590926892,0.720663701984987,0.022582536488576,0.142267351708582
"CCS_13068.139","~ PGA",0.418118611002457,0.106099460255949,0.576833064055064,0.378700501007867,0.238949853827616
"AN32A_13073.14","~ PGA",0.0923256803940829,-0.262647064727412,0.160852909093745,1.03467748313209,0.793571080289296
"FXR1_13076.4","~ PGA",0.271404584730819,0.154285355851934,0.415622487654088,0.566382820248581,0.381300962558869
"CETN2_13078.3","~ PGA",0.311534883799246,-0.192064907798082,0.309253958512343,0.506493316602581,0.509684732607284
"UN45A_13082.9","~ PGA",0.600192638627069,-0.0402680254276308,0.832676053035423,0.221709335507715,0.0795239250548285
"SYVC_13083.18","~ PGA",0.582819618999266,-0.0943357674343935,0.619999405729497,0.234465837341801,0.207608726773559
"GLP1R.CD_13085.18","~ PGA",0.572143979850792,-0.0583660143838694,0.75932964726236,0.242494667384843,0.119569643199806
"BTC_13088.397","~ PGA",0.205508253648934,0.333945044587406,0.0713022732149398,0.687170731246765,1.14689662401956
"HIF.1a_13089.6","~ PGA",0.381749757283486,0.225772412229076,0.230284598466703,0.418221230395906,0.63773510686683
"S100A6_13090.17","~ PGA",0.406671115020536,0.0710346066532364,0.709139475958969,0.390756673508096,0.149268337902923
"SECTM1_13093.6","~ PGA + Age",0.0464617794651404,0.202245026585966,0.283811394356443,1.33290416093501,0.546970172631923
"RSPO3_13094.75","~ PGA + Smoking",0.271941238073246,0.0941095425724405,0.620842421338021,0.565524929559758,0.207018615970903
"PSP_13095.51","~ PGA + Age",0.628091947638697,-0.01289481713132,0.946080654664819,0.201976774369366,0.0240718378236394
"Apoptosis.regulator.Bcl.W_13097.11","~ PGA",0.709344874726014,-0.0484121204579382,0.799460273156138,0.149142564852698,0.0972031123777063
"VEGF.D_13098.93","~ PGA",0.986909205978904,-0.0479596707340322,0.801297185050346,0.00572279986947721,0.0962063829288126
"SOST_13101.60","~ PGA",0.528308686692763,0.0332550547070884,0.861508857405171,0.277112248386092,0.0647402530941708
"FAM3D_13102.1","~ PGA",0.688297235298519,0.0563299906262925,0.767492176455249,0.162223974884751,0.114926042873097
"CSH_13103.125","~ PGA",0.451318580453465,-0.0264683088484989,0.889579082055526,0.34551678652793,0.0508154378288637
"EFNB1_13104.32","~ PGA + Age",0.742260350309583,-0.0452449723905964,0.812340151308626,0.12944373775213,0.090262080483701
"SNP25_13105.7","~ PGA",0.292438243390346,-0.0278256580202168,0.883953457757461,0.533965833467455,0.0535706010177332
"LYPD3_13107.9","~ PGA",0.337839104807795,0.00350687546822818,0.985326305571206,0.471290082357331,0.00641992255695183
"NEGR1_13109.82","~ PGA + Smoking",0.89824311088473,-0.146819935407485,0.438809413407738,0.0466061049512785,0.35772406444467
"BCL6_13111.79","~ PGA",0.792283322236567,-0.0420778243232547,0.825268203979242,0.101119485985395,0.0834048871121156
"FSTL1_13112.179","~ PGA",0.674286396597628,-0.024658509952875,0.897088052336249,0.171155601916388,0.047164927338334
"Osteopontin_13113.7","~ PGA",0.692412121507533,-0.220569240404158,0.241491311041333,0.159635337882498,0.617098490728986
"Lumican_13114.50","~ PGA + Age",0.686476376373188,-0.0463760967003613,0.807734498240783,0.163374403492479,0.0927313680588042
"CD177_13116.25","~ PGA",0.0204301813522127,0.251335821629763,0.180326108160583,1.68972777825665,0.743941390253674
"CHKB_13117.232","~ PGA",0.836507696686345,0.03812737235685,0.841456269473023,0.0775300587505637,0.0749684494089582
"SMOC1_13118.5","~ PGA + Age + Smoking",0.383740108867063,-0.0540677420067627,0.776590298251097,0.415962805572908,0.109808039288725
"protein.Z.inhibitor_13119.26","~ PGA",0.956996915655935,-0.0350687546822818,0.854033818094739,0.0190894619261517,0.0685249317452559
"FLRT2_13122.19","~ PGA + Smoking",0.411165878562322,-0.17319439812443,0.36005533009305,0.385982933329326,0.443630755600278
"FLRT3.ECD_13123.3","~ PGA + Smoking",0.500437945572612,0.0932046431246286,0.624219184285947,0.300649767467819,0.20466288818351
"ISLR2_13124.20","~ PGA + Smoking",0.675347828970351,-0.0795268856182068,0.676136730199581,0.170472491917109,0.169965470971571
"Vitronectin_13125.45","~ PGA",0.043077834713164,0.231880483501807,0.217581571928795,1.36574613443065,0.662377889987382
"DSC2_13126.52","~ PGA + Age",0.95270912856283,-0.0305403563636526,0.872719051024229,0.0210396734876971,0.059125543496564
"LDLR_13129.40","~ PGA",0.110136269560059,0.318524605629799,0.0862525216083598,0.958069637650621,1.0642281993899
"HXK2_13130.150","~ PGA + Prednisone",0.874164067642237,-0.114696005010162,0.546163384302013,0.0584070490765411,0.262677419041805
"HXK1_13131.5","~ PGA",0.465535964140005,0.0771426779259669,0.685346157420043,0.332046762750898,0.164090017872126
"SEM5A_13132.14","~ PGA",0.211560698433025,-0.305177338774573,0.101028382300995,0.674565007898525,0.995556601018259
"LTBP4_13133.73","~ PGA + Age + Smoking",0.989225328866826,-0.101484430279212,0.593607894502957,0.00470477216692154,0.226500331926683
"MDM2_13228.75","~ PGA + Methotrexate",0.306380879155073,-0.140259414410849,0.459752017684834,0.513738341965541,0.337476356124758
"MDM4_13229.20","~ PGA",0.94012395017443,0.0140259414410849,0.94135862192809,0.0268148832854316,0.0262448953254091
"IgG2..Kappa_13230.174","~ PGA",0.400605433258917,0.0359817623168041,0.850275560743641,0.397283164831847,0.0704403035610042
"IgG4..Kappa_13231.90","~ PGA",0.0654264796510071,0.294997219986689,0.11352181925584,1.18424644680041,0.944920657662972
"WNT3A_13236.25","~ PGA",0.294826845784094,0.164465474639818,0.385135350687291,0.530432973848713,0.414386616656911
"SHAN1_13240.170","~ PGA",0.0443389288565262,0.239905120529267,0.20162876270602,1.35321480281646,0.695447514917483
"SHAN3_13242.134","~ PGA",0.819456236205392,-0.0644740856565999,0.734996873158639,0.0864742353601358,0.133714508497897
"SHAN1_13256.21","~ PGA + Sex",0.873289540558768,-0.0832507491986974,0.661844258354713,0.0588417413814482,0.179244194389004
"WNT5A_13268.45","~ PGA",0.5821927370803,0.00339337292929473,0.985801182025422,0.234933216735791,0.00621066543995737
"DB113_13374.4","~ PGA",0.377839248205734,-0.0481858955959852,0.800378598645018,0.422692931554864,0.0967045324978897
"SNG3_13375.48","~ PGA",0.969874814476272,-0.025110959676781,0.895209967348319,0.0132843181984185,0.0480750909789517
"C56D1_13377.3","~ PGA",0.724057725048494,-0.0420778243232547,0.825268203979242,0.140226808567121,0.0834048871121156
"YD286_13378.80","~ PGA",0.456811632425706,0.107004359703761,0.573568863522063,0.340262845581006,0.241414432597548
"B4GT1_13381.49","~ PGA",0.742193004221886,-0.0618793832619618,0.745304238404348,0.129483143549821,0.127666409012086
"FUMH_13384.110","~ PGA",0.212620090849363,-0.143426562478191,0.449576439955989,0.672395700618152,0.347196456035985
"RNF34_13386.248","~ PGA",0.287190424238777,0.105647010532043,0.578468261799359,0.541830044825246,0.237720464030339
"EHF_13387.55","~ PGA",0.25434570269775,0.204281050343543,0.278888650710341,0.594575595600624,0.554569158857514
"NEC1_13388.57","~ PGA",0.283469490052701,0.0787262519596378,0.679224295310857,0.547493677564011,0.167986788119326
"AT1B1_13392.13","~ PGA",0.0463229658343122,0.270142536068674,0.148806026468822,1.33420364262601,0.827379480018931
"DERL1_13393.46","~ PGA",0.153881995054348,-0.272148508929437,0.145695467436622,0.812812191773347,0.836553958853776
"HBD.2_13397.88","~ PGA + Age",0.222067501036942,-0.133472668552259,0.481961035953686,0.6535149945945,0.316988070794991
"RELL1_13399.33","~ PGA",0.637422769745795,0.12285376640309,0.517785704356387,0.195572426901932,0.28584994425426
"ETV5_13403.5","~ PGA",0.292501528753855,-0.0110850182356961,0.953639567926112,0.533871859743755,0.0206157377050674
"ISK2_13405.61","~ PGA",0.54245126767523,0.107695014379136,0.571083081754333,0.26563927154464,0.243300705549762
"CLM6_13406.161","~ PGA + Methotrexate",0.445704921516627,-0.141390538720614,0.456103966474764,0.350952570365893,0.340936150932462
"WFKN2_13408.23","~ PGA + Smoking",0.639128123965933,-0.108361708875478,0.568688145372889,0.194412071491535,0.245125824768405
"RNF41_13411.21","~ PGA",0.345487953596675,0.238893454222349,0.203594219053993,0.461567090916986,0.691234557713446
"WFDC6_13412.5","~ PGA",0.555609372644324,0.0590446889697283,0.756614379074397,0.25523043670444,0.121125409417414
"T132D_13416.8","~ PGA",0.915808502464595,-0.0876718867057045,0.645025951746079,0.0381953287529437,0.190422811762586
"KISHB_13421.17","~ PGA",0.662919600541723,0.0359737548031149,0.850308508608183,0.178539140009068,0.0704234751359701
"ENOX2_13422.66","~ PGA",0.223181236892301,-0.116405640542155,0.540156434182002,0.651342319844958,0.267480446356156
"CJ058_13423.94","~ PGA",0.389442230149491,0.161881896614017,0.392747396702531,0.409556956446012,0.405886684967741
"MA1C1_13427.66","~ PGA",0.78877906669408,-0.171252220498407,0.365549939525167,0.103044623599152,0.43705328360719
"WF10A_13429.3","~ PGA",0.399940565132323,0.0318977055353705,0.867110796170406,0.398004544054383,0.0619254064556087
"UT1_13430.50","~ PGA",0.357585571876208,0.166859397278599,0.378158791749081,0.446620012753522,0.42232579831236
"F159A_13431.74","~ PGA",0.28655317683346,-0.0118781265859342,0.950326501226019,0.542794772431869,0.022127159638023
"ZFY27.CD.region.1_13432.9","~ PGA + Age",0.267672845887878,-0.104742111084231,0.581744820207519,0.572395683647586,0.235267474934755
"PARVA_13434.172","~ PGA + Age",0.413725873449539,-0.0891325956094749,0.639506322371663,0.383287318492941,0.194155157584775
"IL.20.Rb_13435.31","~ PGA",0.880576279936029,-0.0730706304108132,0.701177217330968,0.0552330172998833,0.154172203457002
"MAZ_13436.54","~ PGA",0.356668872780772,-0.0902637199192398,0.635245009551617,0.447734790772156,0.197058738056748
"CHRD_13438.115","~ PGA + Smoking",0.721203989543525,-0.0470547712862203,0.804974116681757,0.141941879520426,0.0942180838097798
"IQCF3_13439.6","~ PGA",0.392963670293029,0.264683088484989,0.157513860469223,0.405647598531894,0.802681224347729
"DIXC1_13441.30","~ PGA + Smoking",0.503495684381179,-0.101699388578617,0.592821892655564,0.298004247568104,0.227075766425586
"SPRN_13447.42","~ PGA",0.859801951687125,0.0728606166107164,0.701997099604583,0.0656015734013953,0.153664682212541
"SF3B4_13449.25","~ PGA",0.715016329520877,-0.221247914990016,0.240009358514336,0.145684039681679,0.619771823822166
"UBP8_13450.49","~ PGA",0.441984304164074,-0.129853070761012,0.494027212395887,0.354593153130471,0.306249128266884
"FNDC4_13451.2","~ PGA",0.33427917033428,0.351327210612981,0.056946284395789,0.475890684402708,1.24453460730127
"SIM13_13452.113","~ PGA",0.094503389334427,0.209710447030414,0.266031307119567,1.024552615376,0.575067251680181
"RM33_13453.2","~ PGA",0.248940600162562,0.0952406668822054,0.616632070463339,0.603904267760089,0.209973891768022
"ELF5_13457.33","~ PGA",0.364033945291873,-0.10705200189655,0.573397235735282,0.43885811754439,0.241544405055051
"CI167_13459.30","~ PGA + Smoking + Aspirin",0.591892457642088,-0.00893687619322666,0.962616692500976,0.227757194113789,0.0165466115988148
