"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"LRFN4_21696.80",0.443422114120069,2024.89993834444,1795.01012347778,0.173858637543928,0.0614038546408752,0.0614038546408752
"sICAM.2_5486.73",0.228758702911426,870.776296285185,815.043971174074,0.0954242418924655,0.0611309044373539,0.0611309044373539
"SEN15_21182.8",0.288878031379586,714.467407388889,660.497242803704,0.113315660823024,0.0611094910101614,0.0611094910101614
"DAP1_19141.22",0.547282062700991,629.920473233333,740.344526759259,-0.233027098180888,-0.0610038810746269,0.0610038810746269
"QTRD1_21373.8",0.237660880710856,3614.62080240741,3377.86074081482,0.0977344555519867,0.0609904342192439,0.0609904342192439
"NUD10_20957.57",0.176895114528649,391.641995885185,414.241687233333,-0.0809372727078095,-0.0608878283108863,0.0608878283108863
"GLT13_10908.2",0.592328624255299,1056.57792175556,1271.92014391852,-0.267608926700507,-0.0608642462827018,0.0608642462827018
"UBP15_19161.1",0.239928460651433,24050.6676540741,25742.3552259259,-0.0980671107906196,-0.0607935899734057,0.0607935899734057
"FBXL4.LRR2.and.LRR3_9951.36",0.416988452088053,914.647592585185,1021.76084358519,-0.159769659141819,-0.0606926545686696,0.0606926545686696
"TINF2_10638.1",0.234610764031718,120.354835391481,112.579362131111,0.0963517257744667,0.060668063212572,0.060668063212572
"NDE1_9765.4",0.142727462633334,776.8367284,816.397921822222,-0.0716610977568846,-0.0605889174631522,0.0605889174631522
"Amyloid.like.protein.1_7210.25",0.46686203143731,1800.34195470741,1586.02878601852,0.182852000453313,0.0604895344123734,0.0604895344123734
"Hemopexin_15347.12",0.0440015337284004,196267.858351852,202419.88357037,-0.0445270816129051,-0.0604024193286599,0.0604024193286599
"KAISO_12785.49",0.252065253986398,197.566172833333,184.221604940741,0.100893684481734,0.0603835601240353,0.0603835601240353
"DNS2B_6533.20",0.15651901457852,191.105185174074,181.455390940741,0.0747520037279086,0.0602077227710487,0.0602077227710487
"P210L_9606.4",0.541904152170645,879.634691359259,752.034115225926,0.226106393147132,0.0601618286453584,0.0601618286453584
"DKK2_6546.41",0.227173672576192,665.746646096296,624.000843644444,0.0934252758320631,0.0601324314751566,0.0601324314751566
"NRX1B_5110.84",0.137365194373762,301.410329222222,287.208106996296,0.0696323858632882,0.0600317019376862,0.0600317019376862
"RIFK_13059.33",0.569847531803979,923.723785988889,1095.16277781111,-0.245611895240369,-0.0599885755783385,0.0599885755783385
"GALK1_11448.34",0.577209946223783,14100.9028395556,11847.4842388889,0.251206795418565,0.0599545697558405,0.0599545697558405
"R3GEF_21375.34",0.536047501949138,1137.00567904444,975.514382714815,0.221004411329355,0.059847270470487,0.059847270470487
"PCD12_21704.8",0.549593525687353,500.878395033333,427.041604977778,0.230083750729641,0.059812201862041,0.059812201862041
"C56D1_13377.3",0.547068120627209,2396.87526751852,2046.23825118519,0.228180700385342,0.0597738950366948,0.0597738950366948
"IL.10_2773.50",0.151529827462448,173.51631687037,164.964526744444,0.0729155082576129,0.0597543954618419,0.0597543954618419
"DRAK2_8399.6",0.115622811202122,197.036995885185,188.516666662963,0.0637744600686563,0.0597538933384384,0.0597538933384384
"Testican.1_5490.53",0.363622296637411,2298.886893,2092.75139925926,0.13553454400217,0.0595470333960353,0.0595470333960353
"cGMP.stimulated.PDE_5246.64",0.206546745749802,426.704999996296,453.187716040741,-0.0868697407752597,-0.059504177777676,0.059504177777676
"WF10B_10695.12",0.380955435351375,282.607201648148,311.825576140741,-0.141941033514759,-0.0594911528684376,0.0594911528684376
"SSX4_24465.28",0.172212842785766,271.328065848148,257.120288066667,0.077594835513946,0.0592773690876672,0.0592773690876672
"CYTIP_13612.7",0.450190311699799,195.925144037037,174.0805967,0.170547150767082,0.0591122999918231,0.0591122999918231
"EG.VEGF_14703.6",0.187700151110954,267.999897111111,253.344773666667,0.0811303794793524,0.0589440909014577,0.0589440909014577
"Alpha.amylase.2B_15556.49",0.404036678159816,1642.41187247778,1480.52629625926,0.149705846319372,0.0589211084510416,0.0589211084510416
"KKLC1_23579.3",0.212460467088353,453.961193418519,427.2557819,0.0874689594162829,0.058842281776924,0.058842281776924
"HMGA2_19516.10",0.409340037491552,675.827592559259,608.499732488889,0.151398625084728,0.0587299149829114,0.0587299149829114
"DLL3_9974.8",0.330367189981757,1352.43226341481,1242.91421805556,0.121829608812591,0.0586004183705223,0.0586004183705223
"DTBP1_23352.9",0.136648090497906,188.388251022222,179.741152262963,0.0677882370543677,0.0585959102889379,0.0585959102889379
"CL070_7925.18",0.342181304838988,834.078107003704,764.497736637037,0.125670260390448,0.0585301348106862,0.0585301348106862
"PolyUbiquitin.K48_6651.74",0.239318533426084,36957.7152262963,34625.0803703704,0.0940581503468848,0.0584123374615527,0.0584123374615527
"HDAC4_25275.30",0.362363749323501,400.934115237037,439.496810696296,-0.132487515433395,-0.0584078174551397,0.0584078174551397
"BNP_16751.15",0.598223469955894,350.388950614815,420.062695488889,-0.261647389278175,-0.0583830963881704,0.0583830963881704
"NR1D2_12885.42",0.270917093521112,334.33816872963,311.38635802963,0.102602324665223,0.0581923030334707,0.0581923030334707
"ARHGA_9061.3",0.225443684418284,595.306255140741,633.463045259259,-0.0896284049257341,-0.0579861655214098,0.0579861655214098
"Osteopontin_13113.7",0.404087074163286,687.828168718519,621.082222211111,0.147263927124313,0.0579520430240532,0.0579520430240532
"BAP1_21750.25",0.370494174634712,223.841008244444,204.001111103704,0.133897356005283,0.0577390325618305,0.0577390325618305
"RHG24_25263.4",0.163623810276342,213.299279825926,202.714897118519,0.0734269811185689,0.0577248780704288,0.0577248780704288
"NPL_19496.1",0.210752768527289,1702.47049381481,1604.75707814815,0.08527487019823,0.0576651450571869,0.0576651450571869
"IL.12_10367.62",0.441688572594936,211.709094651852,189.163251025926,0.162451404544487,0.0576513777221765,0.0576513777221765
"CASQ2_19291.2",0.11920791551875,355.089115225926,340.116790122222,0.0621509096475569,0.057408478649218,0.057408478649218
"TPC6A_24635.25",0.18110078735347,533.845679014815,505.979958848148,0.0773425134016653,0.0573943061680622,0.0573943061680622
"LAG.1_2781.63",0.627823931639546,280.545020585185,341.346769551852,-0.283005791988953,-0.0572130547615066,0.0572130547615066
"WNT5A_13268.45",0.393158244721692,1127.96004116296,1022.87641971852,0.141084105738275,0.057200097576409,0.057200097576409
"SIA8C_6929.10",0.237344834897024,246.479650214815,231.328827166667,0.0915234807300709,0.0571674162082238,0.0571674162082238
"Caspase.2_4904.7",0.366658130075209,566.870555548148,517.643703696296,0.131059907946417,0.057107871388473,0.057107871388473
"RET1L_10589.7",0.43009135934876,345.561934140741,384.884259266667,-0.155480365840362,-0.0569741136938183,0.0569741136938183
"TRIM9_22817.126",0.176517438732764,1152.61267490741,1093.76388887037,0.0756064530322286,0.056947716642712,0.056947716642712
"CREG1_9357.4",0.297596248707611,1525.28240744444,1415.28393003704,0.107984872458837,0.0568402724084178,0.0568402724084178
"FLRT1_4547.59",0.173128354022389,1083.57965014444,1140.97323043333,-0.0744597386576881,-0.056710904774382,0.056710904774382
"CUZD1_7943.16",0.286384571170348,255.927551444444,275.13234567037,-0.104390292069759,-0.0566891881043895,0.0566891881043895
"LY66C_6256.9",0.395407727786725,7645.31300388889,6935.67860077778,0.140538521984783,0.0566306786459147,0.0566306786459147
"EGF.CD_11949.25",0.29487920555169,888.406419751852,956.604176985185,-0.106702272781953,-0.056590174810513,0.056590174810513
"Cytochrome.c_2942.50",0.319858222066647,1410.0203087037,1526.28606985185,-0.114309447912306,-0.0565880327091079,0.0565880327091079
"PHOP1_20428.5",0.227939208563862,226.541090533333,240.806543207407,-0.088101840328981,-0.0565773247516625,0.0565773247516625
"CL065_24252.85",0.313784533555331,574.587283951852,531.622942392593,0.112122699281865,0.056439031208956,0.056439031208956
"Keratin.6A_22486.58",0.382991285015321,1374.66018525185,1251.60802472963,0.135292216195089,0.0563912985780284,0.0563912985780284
"MIG_9188.119",0.699581926809328,744.530185174074,957.577983411111,-0.363059641713616,-0.0563328490921671,0.0563328490921671
"CCD69_20932.10",0.271437129028687,1456.6936212963,1359.66364192593,0.0994476778934423,0.0563202776929626,0.0563202776929626
"LIRB4_6453.70",0.255290749824642,541.228539111111,506.836440322222,0.0947176604622545,0.0561642500614936,0.0561642500614936
"ACSF2_17466.72",0.641353812335589,1784.13076141111,2182.48619349259,-0.290751171080682,-0.0560865752651578,0.0560865752651578
"SRP14_17510.7",0.518284444173205,1009.05940324444,1156.1736214,-0.196346953849867,-0.0560436695494008,0.0560436695494008
"BMP.4_6326.20",0.31135036783152,891.725246925926,962.704938322222,-0.110494426849353,-0.0559931189659124,0.0559931189659124
"EQTN_11162.37",0.480761401521932,244.12082302963,275.775164592593,-0.175897178876942,-0.0559476873518906,0.0559476873518906
"CD28_20521.83",0.19468986546044,347.220905340741,366.634032922222,-0.0784868991084016,-0.0557772371815829,0.0557772371815829
"ICA69_21975.22",0.339782402287222,1462.5809053037,1347.18693412963,0.118566380768173,0.0555838146674173,0.0555838146674173
"SLAMF8_8994.65",0.288542735269939,462.108580240741,430.291172837037,0.102918632542917,0.0555544337973183,0.0555544337973183
"SDF2_15333.11",0.418873359532009,476.846769540741,527.925390933333,-0.146808311574935,-0.0554813948580238,0.0554813948580238
"ECEL1_7076.17",0.397792958303125,490.19261317037,539.603209885185,-0.138550186279297,-0.0554675846157802,0.0554675846157802
"IL.7.Ra_5089.11",0.580477623141679,463.247181077778,545.006892988889,-0.23449227924476,-0.0553904805384217,0.0553904805384217
"AFP_5792.8",0.256293613623437,324.929053488889,346.703065844444,-0.0935758463145269,-0.0553278622110346,0.0553278622110346
"LGI3_8003.57",0.476930427481363,425.316563785185,377.505823040741,0.172038143013292,0.055317999415949,0.055317999415949
"Catalase_3488.64",0.444787664088349,28087.5155554444,25188.7003707407,0.157152331303915,0.055293618138175,0.055293618138175
"SESQ2_24656.6",0.177789885591082,614.083477377778,583.723107,0.0731506070087188,0.0548697545714633,0.0548697545714633
"ASCC1_10647.18",0.238582281058648,1394.28960903704,1311.75024696296,0.0880371941045928,0.0547909877776225,0.0547909877776225
"DUS19_20984.142",0.244394411322378,633.234629618519,595.153641981482,0.0894779984393382,0.0547523683454038,0.0547523683454038
"TTC25_24276.171",0.120320740472128,317.221728392593,304.435329222222,0.0593558021859664,0.0545871275996455,0.0545871275996455
"TOX3_12717.65",0.343592485928422,966.162736611111,1048.1168931037,-0.117461508523413,-0.0544970118653138,0.0544970118653138
"FOLR3_5624.66",0.463828179353473,518.371358033333,580.000987644444,-0.162069350811079,-0.054073283315968,0.054073283315968
"SPRE_9287.6",0.319695845665909,477.562427977778,442.783209903704,0.109088820692153,0.0540276573872813,0.0540276573872813
"Growth.hormone.releasing.factor_16293.1",0.555061561736112,1227.52504114074,1060.61516460741,0.210851174084354,0.0539059679950964,0.0539059679950964
"HEM3_11530.37",0.492145930690906,34429.4758433704,30505.8730447407,0.174557197768344,0.0537472262549697,0.0537472262549697
"RPC6_11444.49",0.197421599976983,412.222530866667,391.020967085185,0.0761773915736877,0.0536749963364451,0.0536749963364451
"PO2F1_11715.1",0.128940723230699,159.696090533333,153.171604937037,0.0601801208469069,0.0535368311774509,0.0535368311774509
"PML_25270.3",0.285439910509008,885.488230455556,947.813847692593,-0.0981306077033713,-0.0534306737144533,0.0534306737144533
"CI061_5719.66",0.511497727964188,673.76479422963,764.896934185185,-0.183020319104384,-0.0532875172976095,0.0532875172976095
"SCUB1_8989.40",0.475354998451688,2147.77884773704,1916.60450611481,0.164292784022164,0.0530636012962193,0.0530636012962193
"MAP3K3_21415.212",0.520193325280297,708.136275720741,622.129403281481,0.186812330300247,0.0530239197356133,0.0530239197356133
"Exosome.component.3_12605.1",0.719507705747407,1717.45061717778,1328.29358024444,0.370694569767051,0.0529961825459466,0.0529961825459466
"BRDT_12748.6",0.227953520349444,878.57127572963,829.818271603704,0.0823639083264769,0.0528902881883938,0.0528902881883938
"Nogo.Receptor_5105.2",0.588745241382489,961.787592637037,1127.74411521481,-0.229649537591619,-0.0528360639280633,0.0528360639280633
"RS7_3864.5",0.313177501351008,607.551275718518,653.322222203704,-0.104788539130059,-0.052835371175733,0.052835371175733
"nectin.1.gamma.ECD_20584.4",0.275562013236356,1185.28685175556,1110.42176956667,0.0941284915808523,0.0526913082932604,0.0526913082932604
"Glycoprotein.hormones.a.chain_14056.4",0.386848910277886,1052.78802471852,963.753415637037,0.127479010670145,0.0525798170975097,0.0525798170975097
"AGRF2_21697.57",0.600843874904765,2345.80123451852,1989.82983538889,0.237435714611687,0.0525298885178457,0.0525298885178457
"SEM3G_5628.21",0.351906158659334,1500.48713997037,1384.89028803704,0.115659264764747,0.0524599350304027,0.0524599350304027
"NGRN_7153.66",0.167836054468083,248.801028811111,237.405617288889,0.0676383799330239,0.0524275051766318,0.0524275051766318
"WISP.1_13692.154",0.547987185997807,883.206687262963,768.697716044444,0.20033471369374,0.0523333564904516,0.0523333564904516
"lacritin_7163.26",0.483991180275087,2809.4131070037,3151.75181068889,-0.165885152594575,-0.0522807880953472,0.0522807880953472
"MSRB2_16877.19",0.448273750048699,1076.89220162963,970.569711940741,0.149970096888116,0.0522580838222972,0.0522580838222972
"MMP.13_4925.54",0.287121256176079,300.945761318519,321.745740737037,-0.0964175530157594,-0.0522520132910854,0.0522520132910854
"BIM_17451.13",0.430853675717176,1359.91222223333,1231.76672847037,0.142784468516602,0.0522120248211138,0.0522120248211138
"CD031_6604.59",0.453182275943419,1523.73246912222,1371.59623456296,0.151753773649312,0.0521618820762784,0.0521618820762784
"Apo.C.I_15364.101",0.103959414553529,163058.3288,169160.212018519,-0.053002139806031,-0.0521083209898573,0.0521083209898573
"C1QT4_25964.12",0.438798527188572,3988.81380659259,3607.38473244444,0.145006484889423,0.0518738714952253,0.0518738714952253
"SPT22_22784.4",0.0917166447336517,378.371152262963,365.4922428,0.0499613122813173,0.0518374515576984,0.0518374515576984
"PESC_4267.81",0.288470247332593,349.017654314815,326.743168733333,0.0951429402348734,0.0513675757304859,0.0513675757304859
"CLCA_19257.11",0.308890853674002,3062.19960903704,3282.66135807407,-0.100297600262932,-0.0511713292578958,0.0511713292578958
"C1QC_14100.63",0.363464172093169,921.796049359259,999.151255188889,-0.1162555104536,-0.051098760194261,0.051098760194261
"SEM4B_9805.51",0.331245783757637,1117.32728395185,1037.8498558963,0.106454090992243,0.0510819573361963,0.0510819573361963
"GTSF1_20946.41",0.226874003880679,405.328621407407,383.662181074074,0.0792554913414669,0.0510575973129505,0.0510575973129505
"NRX1A_8971.9",0.443840213764887,1527.6523251037,1381.84141967407,0.144724179739598,0.0510548339210477,0.0510548339210477
"RPIA_12333.87",0.304701186172153,1001.29213994815,1072.33670778519,-0.0988950146284436,-0.0510422739909995,0.0510422739909995
"GKN2_6416.8",0.379773037103636,61.1486419759259,56.219588477037,0.121247565567676,0.0509816758940666,0.0509816758940666
"DPPA4_21589.80",0.42499851563485,375.034382714815,412.288086403704,-0.136629907022753,-0.050773393180184,0.050773393180184
"Catechol.O.methyltransferase_18382.109",0.382059214669637,887.562242822222,965.500020585185,-0.121427993797089,-0.050741033361118,0.050741033361118
"RHG30_12807.89",0.216560146802397,905.80349797037,955.006049414815,-0.0763117611213879,-0.050703171955917,0.050703171955917
"SYT9_8066.38",0.388538608155068,429.146934155556,394.02917697037,0.123169229797164,0.0505690758195634,0.0505690758195634
"FA20B_7198.197",0.181635658997715,835.751111114815,876.245473259259,-0.0682617182078044,-0.0505682048095692,0.0505682048095692
"CCD51_12790.10",0.202866713234764,547.243580251852,520.275246914815,0.0729080551763885,0.050509913729935,0.050509913729935
"VAMP2_22963.3",0.29257391224768,432.821851844444,405.36053497037,0.094567700283825,0.0504768718907182,0.0504768718907182
"UBE2B_9865.40",0.309239096053605,193.830370359259,207.586152262963,-0.0989155695574515,-0.0504178202152385,0.0504178202152385
"BRD4_10043.31",0.206058787150301,591.704074077778,622.618847733333,-0.073473421751584,-0.0504034183500379,0.0504034183500379
"PLPL2_9802.27",0.245864681507938,794.196193411111,749.949650211111,0.0827017061933688,0.0503904682529032,0.0503904682529032
"MUCDL_9962.1",0.465205552405129,1334.55609058519,1201.56037035556,0.151450806308577,0.0503354494573541,0.0503354494573541
"ADAM.28_21681.10",0.470964549674176,749.696584396296,673.930637862963,0.153706714954643,0.0502639067237185,0.0502639067237185
"SIL1_21338.44",0.287227562170502,229.326460903704,215.050041159259,0.092730422925467,0.050238921746909,0.050238921746909
"SAP30_12888.18",0.75709582075333,1504.25886845556,1128.32516472963,0.414869973688462,0.0501366841617196,0.0501366841617196
"PKHB1_24695.8",0.690180900026664,550.113004118519,443.395720185185,0.31113316238561,0.0501039708234658,0.0501039708234658
"IL.18.Rb_10457.3",0.172151998614772,374.305679011111,357.689588474074,0.065508811756946,0.0500544924341958,0.0500544924341958
"IL.18.Rb_2993.1",0.243654257215033,443.221831266667,418.926728403704,0.0813310101936178,0.0498742897370856,0.0498742897370856
"TCAL3_19112.2",0.412502692994772,1264.05995885556,1382.67257201481,-0.129394657854924,-0.0497617191667066,0.0497617191667066
"HEY1_24640.63",0.387499903216716,314.767921811111,342.261769548148,-0.120811630688448,-0.0497415796014888,0.0497415796014888
"NEGR1_7050.5",0.185620892877526,518.129485596296,494.325987655556,0.0678499328008439,0.0496236185782029,0.0496236185782029
"NAGS_11247.20",0.647753164254683,708.507139888889,850.126337451852,-0.26289486460414,-0.0495794626117216,0.0495794626117216
"Prothrombin_5316.54",0.108155029263546,157899.192059259,152411.030862963,0.05103646646694,0.0492988422263408,0.0492988422263408
"IMA5_19587.12",0.589341267682723,6837.26176944444,7933.56362151852,-0.214550384540877,-0.0492678800053419,0.0492678800053419
"ACES_15553.22",0.239048622211245,581.242983548148,550.218703711111,0.0791362134241435,0.0491842451676876,0.0491842451676876
"NDRG3_18312.68",0.390351348803755,980.327880644444,901.929732492593,0.120249313560638,0.0491271735164553,0.0491271735164553
"CHC10_11270.17",0.395902738757878,1350.96174897037,1241.56855972963,0.121822897183529,0.0490229340462264,0.0490229340462264
"ARF5_18409.61",0.476011461796792,1089.64619338148,980.674218096296,0.152013914927164,0.0490066395878641,0.0490066395878641
"FGFP1_9507.55",0.435586981727926,310.794526743333,282.891152259259,0.135714041822846,0.0489826052516689,0.0489826052516689
"LAG.3_9950.229",0.422338081938491,2427.25320996667,2217.060967,0.130676174191603,0.0489172872625842,0.0489172872625842
"SULT.2A1_9829.91",0.464658604071392,79.4906378581481,71.8021604914815,0.146757699917155,0.0488506509797116,0.0488506509797116
"NKp46_8360.169",0.36059263925285,893.142283937037,963.991419714815,-0.110130280120008,-0.0487858575983741,0.0487858575983741
"MTFR1_9095.5",0.168342095755476,298.593786003704,311.927057618519,-0.0630245603894624,-0.0487688630448617,0.0487688630448617
"HEBP1_18225.13",0.381665742814463,34001.0731274074,36862.2962144444,-0.116565660860121,-0.0487613764890607,0.0487613764890607
"ZN329_12803.9",0.351221341950529,416.213744848148,386.415308648148,0.107172358068547,0.0487011667210503,0.0487011667210503
"PBEF_5011.11",0.425936035343118,1555.07047312222,1419.77983531852,0.131312733357066,0.0486718020555532,0.0486718020555532
"LA.RRM_13526.5",0.302234559018274,447.1681893,419.139423862963,0.0933873348327338,0.0485292774526898,0.0485292774526898
"X1.Sep_23381.8",0.249824392347956,772.948703681481,817.298827151852,-0.0804909905463459,-0.0484849684197397,0.0484849684197397
"NH2L1_13602.6",0.492429421800962,770.35119342963,690.725740759259,0.15740331382711,0.0484260749617524,0.0484260749617524
"REG1B_5693.6",0.566301480239225,502.986111103704,575.7145679,-0.194835155105785,-0.0481149902942105,0.0481149902942105
"TEX29_10557.6",0.391036910195415,911.346419785185,839.805617255556,0.11794411555401,0.0480955165043523,0.0480955165043523
"MEPE_3209.69",0.440849018893109,150.664711925926,165.465144033333,-0.13518578457251,-0.0480869518405491,0.0480869518405491
"UBS3A_21529.6",0.255226666538658,703.147469114815,664.7257819,0.0810679823344692,0.04807930864074,0.04807930864074
"THAP4_24490.16",0.347406669847829,2236.61679007407,2080.37131685185,0.104477041932828,0.047971871627094,0.047971871627094
"ZHX1_12751.26",0.243773771726145,318.480679003704,301.699567896296,0.0780932221716907,0.0478721622080317,0.0478721622080317
"Topoisomerase.I_2876.74",0.478979391054548,611.812037011111,551.816769555556,0.148899190827289,0.0476005657034787,0.0476005657034787
"Activin.RIA_21703.31",0.409639852050043,877.124238622222,805.636008214815,0.1226530383824,0.0475400477651392,0.0475400477651392
"NLGNY_21710.16",0.204311504457439,219.614135807407,209.445246914815,0.0683977741509165,0.0471744358078087,0.0471744358078087
"PKD2.CD.4_13745.10",0.296799601361145,355.304197533333,333.965534981481,0.0893555074217132,0.0471383083240262,0.0471383083240262
"SRY_25957.5",0.421587455971504,473.393662551852,516.186255148148,-0.124851333839412,-0.0468332734566492,0.0468332734566492
"NPM1_21244.57",0.655721704697923,2055.27670785185,2453.15323033333,-0.255304710003558,-0.0467923597732742,0.0467923597732742
"ARMEL_4962.52",0.277433810579002,1610.63613166667,1519.59117292593,0.0839473663429327,0.0467453029346714,0.0467453029346714
"FCRL3_4440.15",0.28936532552262,664.368786003704,625.687860088889,0.0865411804307285,0.0466070565975548,0.0466070565975548
"CRBB1_17751.68",0.475170841482535,422.432119351852,466.643765433333,-0.143602087432367,-0.0464050457697362,0.0464050457697362
"LSM1_17795.176",0.443279655835142,1128.10615228889,1235.52650197407,-0.131223128195858,-0.0463640443498636,0.0463640443498636
"KELL_7070.25",0.306840234920906,361.067901237037,339.153786011111,0.0903305732267358,0.0463475054626066,0.0463475054626066
"GLCE_7808.5",0.270290938296334,1566.05032925926,1480.20539088889,0.0813332025196485,0.0462109648226649,0.0462109648226649
"CD320_16320.139",0.542240615914875,1151.16465018148,1021.21541153704,0.172806980511192,0.0459334701347131,0.0459334701347131
"IL.22BP_9456.34",0.424405819073798,1765.30625524074,1922.52493833333,-0.123083820407675,-0.0458140959394712,0.0458140959394712
"BEX2_22082.25",0.296795505392321,657.076625525926,618.70695472963,0.0868053703998889,0.0457935377570315,0.0457935377570315
"MER_20572.6",0.621341158450543,899.842325088889,771.74687242963,0.221544496078765,0.0457865737988978,0.0457865737988978
"RASN_10531.18",0.370718016474069,2324.22765425926,2159.73358022222,0.105898029443953,0.0456374237131114,0.0456374237131114
"TRAIL.R2.Death_8529.1",0.512961799811281,312.83683127037,348.808065833333,-0.157023025664112,-0.0455233266429454,0.0455233266429454
"ASH2L_12832.10",0.115823908244338,1049.00351855185,1014.29456787037,0.0485428213636375,0.0454458759980902,0.0454458759980902
"K1324.ECD_10637.50",0.252681905937717,231.613909451852,219.77222222963,0.0757128456229028,0.0452328116029797,0.0452328116029797
"RT14_22845.3",0.381975333654289,904.442345666667,839.139423874074,0.108118004297328,0.0451895071848198,0.0451895071848198
"WASP_22033.7",0.402087688566442,353.22917697037,382.307469137037,-0.114128870865503,-0.0451584230897001,0.0451584230897001
"PGK2_13936.24",0.441662818674027,393.690720159259,429.9831893,-0.127217550494431,-0.0451506740120217,0.0451506740120217
"PTPS_12014.19",0.360589629734849,283.581358040741,304.210679025926,-0.101308102007612,-0.044878148618861,0.044878148618861
"PQBP1_11432.11",0.251193973846372,126.288621392593,119.910596692222,0.0747655004617156,0.044858611204691,0.044858611204691
"PDCL2_14192.31",0.416664906517571,2681.56767481481,2471.43053492593,0.117730306283095,0.0447626019292599,0.0447626019292599
"PKC.D_2869.68",0.218103547049047,86.2129423855556,82.2626337448148,0.0676672022739193,0.0447508429131336,0.0447508429131336
"S100A2_11969.5",0.342050792826407,446.192489711111,417.483477366667,0.0959471288622966,0.0447026691059892,0.0447026691059892
"Cystatin.M_3303.23",0.425021701788977,3985.29528807407,3666.47164611111,0.120294241161248,0.0447000040424079,0.0447000040424079
"F172A_5615.62",0.492718176884475,360.319794222222,398.399711951852,-0.144938695707876,-0.0445543602728903,0.0445543602728903
"TWSG1_9234.8",0.188954520989483,1137.63576131111,1090.25913581111,0.0613676420472005,0.0444082469536293,0.0444082469536293
"CLC2L_8242.9",0.18352960270131,343.366584355556,329.325452688889,0.0602356281083362,0.0443511240653277,0.0443511240653277
"CLC4G_19765.17",0.322586895120144,764.223148144444,717.996748962963,0.0900166456152762,0.044229974034059,0.044229974034059
"Gro.g_22973.8",0.555635405173649,7619.48586457037,8591.0835187037,-0.173146444282784,-0.0441887194106658,0.0441887194106658
"NSEP1_9751.72",0.466111599235578,1760.73353907778,1605.68261314815,0.132989844096907,0.0440874751151182,0.0440874751151182
"ApoM_10445.20",0.295759978301311,758.751954737037,716.199423866667,0.0832669700109499,0.0440532726393321,0.0440532726393321
"WWP2_21670.52",0.397244326226412,1012.21417696296,938.077263325926,0.109735927673609,0.043997774908283,0.043997774908283
"VEGF121_14032.2",0.422752077839661,801.637880640741,869.698436248148,-0.117564556765466,-0.0439590629700865,0.0439590629700865
"MACD2_25459.3",0.375061361855657,1050.27596704074,977.976769581481,0.102896353911244,0.0438233177710712,0.0438233177710712
"ASM_10818.36",0.404369705030457,860.144320992593,796.358168744444,0.111161304640898,0.0437110025879187,0.0437110025879187
