"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"LRRT1_4452.9",0.173902568667404,147.735617274074,128.385781888889,0.20253224466383,0.153862531706423,0.153862531706423
"CD83_5065.8",0.0681453983636182,159.4708642,145.566419744444,0.131615280225713,0.153537577390274,0.153537577390274
"EXD1_23591.9",0.0857206347120231,4288.41473248148,3882.05909477778,0.143622355850564,0.15323279149118,0.15323279149118
"CR001_9004.24",0.227325807828336,751.729341533333,637.471028788889,0.237853539119812,0.153023373356237,0.153023373356237
"DPYL4_20247.17",0.470536730753795,971.38502062963,1342.83816888889,-0.467170305578421,-0.152954580301971,0.152954580301971
"Ig.K.chain.V.I.region.HK102.like_6561.77",0.137796703456253,1713.57627581481,1515.34226337037,0.177366726079969,0.152670391020725,0.152670391020725
"S26A7_13979.3",0.126539578375588,1175.5898559037,1045.34384777037,0.169407245283837,0.152089355331758,0.152089355331758
"sLeptin.R_5400.52",0.223840146931517,1449.98407401852,1232.96576123704,0.233904316934881,0.152052312233145,0.152052312233145
"DCBD1_9402.18",0.0374753234821515,291.993724281481,271.234403292593,0.106397181002263,0.15174946986246,0.15174946986246
"CS010_9248.36",0.0526789691621434,313.779074074074,340.647551433333,-0.118530694560636,-0.151525222528148,0.151525222528148
"FAM3C_20520.14",0.241781355349519,312.643292181481,263.712736614815,0.245550313127974,0.151400722619764,0.151400722619764
"ESPN_24957.6",0.175110906912253,1104.15602885926,961.210205792593,0.200020182812535,0.151352632612152,0.151352632612152
"TRIML_24497.8",0.181318777694213,1020.29983541111,1175.23547317037,-0.20395666865047,-0.151245539647814,0.151245539647814
"TIGAR_12476.50",0.283124645213949,997.035925918519,1207.01419751481,-0.275725251003196,-0.15110359307768,0.15110359307768
"LRCH4..LRR5_8984.28",0.401551320763753,211.882016462963,162.737160492593,0.380717420546246,0.150862681997844,0.150862681997844
"HSH2D_23531.79",0.0683912239049436,354.157201644444,323.781358025926,0.129369955514647,0.150715949559704,0.150715949559704
"IGFBP.2_2570.72",0.233536381703703,7641.43580233333,6476.76827174074,0.238569613984316,0.15069141185373,0.15069141185373
"RHOG_12540.25",0.0813497901107054,1727.05962962963,1569.37442392593,0.138128301268846,0.150510614379141,0.150510614379141
"BTG4_22089.13",0.204719396498449,1998.04265425926,1717.76458848148,0.218055046659041,0.150205258008241,0.150205258008241
"CGBP1_23378.29",0.33175372361529,98.0726337422222,121.836666672222,-0.313025849744219,-0.149997039479501,0.149997039479501
"INSL4_6410.26",0.263974900438296,280.179156388889,234.154917688889,0.25888629446172,0.149749506067505,0.149749506067505
"Collagen.binding.protein_10800.15",0.311044904990114,2291.82903285556,2812.30154319259,-0.29525186754683,-0.149744929304486,0.149744929304486
"CP054_12394.53",0.362867332135701,307.923744855556,389.695534988889,-0.339774279751739,-0.149586349794585,0.149586349794585
"GALNS_21724.22",0.238772477320007,2340.36837455556,1982.20181067778,0.239631775477089,0.149054734868548,0.149054734868548
"URB_3234.23",0.142819808674266,1336.9019341,1510.57016455556,-0.1761995542823,-0.14892589892252,0.14892589892252
"MYOC_16558.2",0.147878435148544,2097.62792177778,2375.3323457037,-0.179370588210487,-0.148894656004959,0.148894656004959
"CDY1_7097.8",0.251102775548673,419.082037055556,353.027386814815,0.247452577308904,0.148508289830142,0.148508289830142
"Peroxiredoxin.6_5018.68",0.0736394622261025,37438.1559262963,40995.5012759259,-0.130956226846805,-0.148358920174426,0.148358920174426
"P4HA1_11645.9",0.0833197017459375,1010.60403295556,918.859362177778,0.137301873350464,0.148183361692945,0.148183361692945
"p21_18291.8",0.0420206305691486,794.535144022222,856.04650207037,-0.107578134154111,-0.148085328826915,0.148085328826915
"Vinexin.b_12976.49",0.0724241004345125,213.698065840741,195.312716055556,0.129787969795213,0.147973456531252,0.147973456531252
"SCUB1_8989.40",0.362601166236966,2550.72880646667,2021.0063991037,0.335835630006895,0.147959373327025,0.147959373327025
"SACA3_8076.4",0.489269574899069,7474.51917662963,5373.41847733333,0.476140577823808,0.147818694624427,0.147818694624427
"GBGT2_10917.40",0.0569095408196985,354.384547325926,326.38563787037,0.118738122632389,0.147806986450549,0.147806986450549
"B3GN4_16585.16",0.0742488683649674,357.831666662963,326.823703707407,0.130768443398375,0.147678131879639,0.147678131879639
"CD28_20521.83",0.0546749024358874,342.468106988889,371.337633744444,-0.11676189406151,-0.147378261872843,0.147378261872843
"DAPK1_13955.33",0.193102634854443,677.918004148148,782.067860051852,-0.206183009260143,-0.147258338235311,0.147258338235311
"Keratin.16_18905.5",0.190614458429559,466.906522640741,538.035411511111,-0.204567385749468,-0.147256638055628,0.147256638055628
"CL065_24252.85",0.120065383424388,570.483971192593,510.647037044444,0.159859917576561,0.147164192678696,0.147164192678696
"NMRL1_13988.67",0.345898865926314,1623.40020571481,2025.32981484074,-0.319138161365002,-0.147138924354003,0.147138924354003
"CaMKK.alpha_18860.2",0.27183685888524,426.522901225926,356.166934162963,0.260069620328559,0.147119214402445,0.147119214402445
"VNN2_15480.2",0.196858092550236,999.333230459259,864.925123440741,0.20839058487717,0.147091812333906,0.147091812333906
"AL1A2_20055.40",0.343088150566286,303.523641974074,377.998580233333,-0.316571920844031,-0.147077504001332,0.147077504001332
"CG069_9544.24",0.0453644936706983,284.833086411111,264.022818933333,0.10945411645564,0.147027955934364,0.147027955934364
"PRL.3_19231.22",0.154444627231583,1153.95039094444,1308.36069971111,-0.181179126839719,-0.146977434893521,0.146977434893521
"ACHA5_21231.3",0.167918065920515,517.723888896296,454.0919753,0.189198347070636,0.146610286633237,0.146610286633237
"CTNA1_24426.191",0.0991506438891822,2776.21384774074,3071.98547322222,-0.146052692961056,-0.146593739483556,0.146593739483556
"KELL_7070.25",0.1523654017445,378.252633748148,334.034629633333,0.179352452082796,0.146551334764189,0.146551334764189
"CSN7B_12384.92",0.200380083831343,1212.07623453333,1047.99541152222,0.209848040874542,0.146504454096604,0.146504454096604
"DB115_8391.12",0.408650625454901,432.076502055556,561.046028814815,-0.376832362048662,-0.146455080553064,0.146455080553064
"PRI1_13591.31",0.062347245088641,407.994074077778,375.0854321,0.121328966460805,0.146223575239411,0.146223575239411
"F1712_13479.8",0.0571998281514488,981.905432107407,905.011234574074,0.117648382870367,0.146190501265177,0.146190501265177
"TPPP3_20444.12",0.180394938347786,3214.33092592593,2805.73997944444,0.19613715274399,0.145882038736774,0.145882038736774
"CYH4_12746.4",0.119514151364336,950.341913607407,1060.28261317407,-0.157930295237684,-0.145703437273819,0.145703437273819
"VWA1_6385.63",0.0635004615923603,587.650596707407,540.189938274074,0.12149184919932,0.145452850480672,0.145452850480672
"ECM1_3366.51",0.144652938345769,39379.6213588889,34936.3360907407,0.172720924416141,0.14502905187204,0.14502905187204
"HBAZ_6919.3",0.104618037470617,1551.506893,1400.33709874074,0.147895942040608,0.144996210071947,0.144996210071947
"ASNA_13620.10",0.102262138375765,441.176131681481,488.045123459259,-0.145659801029054,-0.144244735012502,0.144244735012502
"SH3G3_23029.3",0.165161577374856,1325.28664607407,1166.61201648148,0.183979594179735,0.143888780753299,0.143888780753299
"CYTIP_13612.7",0.277511351659249,206.474773662963,172.663539088889,0.258002064313899,0.143634715039541,0.143634715039541
"T3HPD_23380.16",0.263183801542303,1030.65102887037,868.086378555556,0.247645419411909,0.14357016451883,0.14357016451883
"ADAMTS.5_3168.8",0.0881706467251079,427.030679014815,388.598086418519,0.136060923953131,0.143500187449859,0.143500187449859
"CYTF_3302.58",0.502697990306679,500.062921814815,697.557695492593,-0.480202910763704,-0.143433176473182,0.143433176473182
"ZHX1_12751.26",0.105176785200425,334.549691348148,302.216152255556,0.146639744324693,0.143425416940418,0.143425416940418
"SCN2B_8353.15",0.268536706900862,572.262860074074,480.867407396296,0.251038833424706,0.143342255383084,0.143342255383084
"FA84B_21141.9",0.127932360259842,650.285761303704,581.820473259259,0.160499771503907,0.1433294397614,0.1433294397614
"PDGF.CC_13658.31",0.0855701441337803,958.587633725926,1051.99893008148,-0.134151003680618,-0.14323003995723,0.14323003995723
"Cathepsin.B_8007.19",0.221851120299897,2345.42921806667,2015.21736635556,0.21891650305364,0.143157902015657,0.143157902015657
"SORC3_15637.38",0.0603310858383459,296.951213985185,273.777448555556,0.117222315999456,0.142947791622502,0.142947791622502
"IL.17B.R_5084.154",0.268711999768105,1670.36993818519,1404.30430047037,0.250312064000498,0.142856333716047,0.142856333716047
"RAB2B_19253.82",0.444739555746262,1462.05703688889,1103.49938267778,0.405913771396651,0.142838718937952,0.142838718937952
"NFIA_25482.5",0.0726099038317001,692.088353896296,634.551481481481,0.125219012632366,0.14262497360019,0.14262497360019
"TRAF4_11629.36",0.362736715167576,300.367942385185,239.981625514815,0.323806897014893,0.142607304673503,0.142607304673503
"CAD17_16613.3",0.332427174159479,4956.63156411481,4031.49543207407,0.298044937067497,0.142555931240997,0.142555931240997
"Cardiotrophin.1_2889.37",0.045029894024116,547.610637859259,508.915823048148,0.105723424770401,0.142356493672806,0.142356493672806
"K2C5_11177.16",0.242701602477796,2176.29866251852,1853.88020577778,0.23132853445819,0.142250244098019,0.142250244098019
"SGF29_12788.6",0.410569737070212,379.139938281481,489.139958844444,-0.367516889408002,-0.1420868312212,0.1420868312212
"HYPK_23617.15",0.140905016241175,842.353724314815,945.645493844444,-0.166873261068988,-0.142021417974202,0.142021417974202
"ANX13_17835.28",0.234293668915241,424.498024685185,363.112757196296,0.225340223449601,0.142018297757908,0.142018297757908
"MYPC1_7648.9",0.209251895223082,1597.25164610741,1381.8527777963,0.2089877068643,0.141971744265876,0.141971744265876
"RAP_3640.14",0.175829065704257,4910.56135814815,4312.45312762963,0.187379181698697,0.141454292809198,0.141454292809198
"MAPK5_3821.28",0.0559154180305242,366.483312751852,396.303395059259,-0.112857817687612,-0.141350853045638,0.141350853045638
"KIAA0040_14603.51",0.109986433141986,3276.30716048148,2958.61347748148,0.1471493882735,0.14106636233137,0.14106636233137
"NR1D2_12885.42",0.116138703983856,343.611481492593,309.543374492593,0.150636663764,0.140848748977129,0.140848748977129
"LIRA1_21706.29",0.261297735071301,1686.72380658519,1426.76251022963,0.241478545159277,0.140749236403183,0.140749236403183
"GGT5_21548.20",0.105792563437461,1342.94477367778,1215.32390951111,0.144059103798967,0.140536118166971,0.140536118166971
"STXB6_18308.30",0.195336239977577,3891.64176977778,3394.27520588889,0.197275371937937,0.139911082231556,0.139911082231556
"MEIG1_24286.48",0.450761793851825,578.786172855556,765.848374496296,-0.40402833386322,-0.139815177205507,0.139815177205507
"G6B.CD_8659.68",0.0256419258532576,416.222798362963,391.666584355556,0.0877299422583041,0.139582668479679,0.139582668479679
"PDCD6_19488.1",0.108667486638995,1731.24065835926,1565.98569955556,0.144735248387756,0.139510360570554,0.139510360570554
"RF1ML_11134.30",0.260219703560422,925.077181025926,1091.38950615926,-0.238520434529593,-0.139453314845778,0.139453314845778
"BT3A1_7081.2",0.186523775649036,516.030658440741,452.015082296296,0.191085870110105,0.139352390327932,0.139352390327932
"STAT_17172.19",0.527563235317426,5970.91893005926,8449.58860140741,-0.500928119605176,-0.139120500993295,0.139120500993295
"SNP29_12357.41",0.386896504646347,1143.30238683704,905.17057607037,0.336945432347197,0.138958046335262,0.138958046335262
"ASM3A_14086.11",0.216466623222672,295.147613166667,341.039650196296,-0.208502805763673,-0.138572853243644,0.138572853243644
"CEL_9796.4",0.253223648786503,1519.24611108519,1783.95586431481,-0.231724323999646,-0.138222571565097,0.138222571565097
"ICAM4_6550.4",0.182359680916796,1170.87893005926,1028.65133743333,0.18683784565257,0.138086466377748,0.138086466377748
"Activin.RIA_21703.31",0.193631753527874,925.474485544444,809.247407396296,0.193612378459368,0.138050160544863,0.138050160544863
"PCDA4_7157.22",0.296196078616349,2342.39623451852,2806.98094648148,-0.261034131452361,-0.137935837282307,0.137935837282307
"EXOS5_20968.22",0.438735898822757,1198.84858023333,1566.01148132593,-0.38544533826212,-0.137911119678884,0.137911119678884
"LEUK_12873.11",0.167554866408271,771.080102888889,681.788209896296,0.177557089568898,0.137756416899609,0.137756416899609
"CN166_21272.100",0.414618832782912,187.978456796296,241.283436225926,-0.360161548106241,-0.137708119185957,0.137708119185957
"SARP.2_14042.11",0.273659996265262,6391.89411544444,5395.6977777037,0.244433966858824,0.137564670362858,0.137564670362858
"KLOTB_19557.3",0.12588249218339,701.764362151852,631.341316877778,0.152566516412478,0.137315153892802,0.137315153892802
"IL.17_9170.24",0.0254344905365673,361.484547322222,340.645020574074,0.085664858296109,0.13659920906748,0.13659920906748
"PBP_16765.52",0.226135290416725,10606.9411528519,9160.42705725926,0.21152190630667,0.136565238831331,0.136565238831331
"FGF.12_4392.54",0.111544953374782,206.863086425926,187.347777774074,0.142957361971644,0.136174045683308,0.136174045683308
"Cyclin.H_9848.22",0.508682221673858,517.569094648148,713.737818937037,-0.463642745862111,-0.136103923254842,0.136103923254842
"RIR2B_8854.59",0.230989447545099,1573.0583744963,1824.40312759259,-0.213852339936174,-0.136097309980083,0.136097309980083
"Apoptosis.regulator.Bcl.W_13097.11",0.159333345208485,588.539197537037,522.925102881482,0.170534175937662,0.136033973955954,0.136033973955954
"cathepsin.K_9443.137",0.294593768870335,300.090411503704,251.313580244444,0.25590859033607,0.135830251419091,0.135830251419091
"P3IP1_20553.2",0.0945905339911358,228.655884774074,208.584526748148,0.132545909781287,0.135747201381016,0.135747201381016
"GALT2_5764.4",0.0825264020939476,297.232242814815,272.52777777037,0.125187337296362,0.135628848608258,0.135628848608258
"TLR4_11101.18",0.132466530423004,234.732078185185,210.923065840741,0.154298140129336,0.135457386530614,0.135457386530614
"NB5R2_19143.38",0.496382300378834,2144.12528814815,1575.22436214815,0.444831880580655,0.135310612934924,0.135310612934924
"IgD_4916.2",0.531526438077199,5190.90063795926,3689.27308668259,0.492648288643334,0.135219702495713,0.135219702495713
"ATF5_23771.17",0.153550941500831,567.762407407407,506.048930040741,0.166010442402897,0.135090585189702,0.135090585189702
"BAMBI.ECD_20514.8",0.247279444601446,973.685802492593,835.496851866667,0.220821913611953,0.133997383373681,0.133997383373681
"EMIL3.region.1_8773.172",0.110654146557298,465.199567896296,512.572386837037,-0.139906003485391,-0.133754659283389,0.133754659283389
"b.NGF_5801.72",0.260509728482368,415.263909448148,354.3378395,0.228902954586977,0.13371962470387,0.13371962470387
"Stomatin.like.protein.2_6555.58",0.111767457233214,1115.32022632963,1011.83069956296,0.140490073339765,0.133702243377622,0.133702243377622
"HIS1_10608.9",0.382184727800766,653.850390944444,523.997325077778,0.319401119961838,0.133422366699882,0.133422366699882
"EPI_4956.2",0.206592083679015,928.193106992593,811.271213988889,0.194240684972457,0.133032788713176,0.133032788713176
"Lysyl.oxidase.like.protein.2_6504.65",0.0510565322909851,285.200020574074,265.558971196296,0.102941818027046,0.132995546470712,0.132995546470712
"MYZAP_9964.10",0.452667313370096,3555.22008218519,2721.02084362963,0.385790863141118,0.132797264357065,0.132797264357065
"UB2D2_18842.24",0.092860592264565,807.466460903704,738.612716048148,0.128584236593066,0.132720605131268,0.132720605131268
"CHID1_25898.4",0.340946697802575,525.058024688889,639.082489733333,-0.283525294152199,-0.132495200810729,0.132495200810729
"X4.1BB.ligand_2599.51",0.0943479573827226,208.059259248148,190.239094640741,0.129180739637822,0.132444813692314,0.132444813692314
"DNJB2_11438.6",0.136424397210633,5617.61625507407,6246.48897114815,-0.153087431116655,-0.132437154693792,0.132437154693792
"CRLF1_14747.9",0.141729372178027,1071.99711936296,962.115535014815,0.156018974434743,0.132388361890907,0.132388361890907
"CYTN_5459.33",0.453732215852053,796.345987648148,609.7834362,0.38509841089286,0.132165922458994,0.132165922458994
"SLUG_10014.31",0.207779430145933,948.328189266667,829.288251044444,0.193512767960128,0.132052619235408,0.132052619235408
"LIN7B_22990.20",0.110409216717255,2711.5443827037,2464.34549377778,0.137910252966547,0.131979377186013,0.131979377186013
"TEN1L_20443.37",0.156000554827478,743.66703702963,663.99930042963,0.163475104651695,0.13190378822073,0.13190378822073
"D107A_6399.52",0.100094743622656,249.201893011111,227.4550823,0.131733356696251,0.131679178517206,0.131679178517206
"NDUA5_19200.16",0.267047206679465,759.114362148148,647.812510285185,0.228740917877422,0.131162778144325,0.131162778144325
"ACBD4_24686.19",0.33399604361182,1160.7981482,959.287222192593,0.275082377640003,0.131010369417644,0.131010369417644
"APC10_12345.4",0.218953393729986,965.893456785185,841.702962937037,0.198552864980865,0.130975063607267,0.130975063607267
"LOXL3_15427.35",0.326657221769508,4823.46860092593,5812.25695462963,-0.269027509608958,-0.13072254810062,0.13072254810062
"IMPA2_12581.39",0.0800024497349617,378.286851848148,348.305884777778,0.11912578528688,0.13066868247935,0.13066868247935
"NLGNY_21710.16",0.0665188472514519,223.921316874074,207.340102877778,0.110992692859648,0.13064453578899,0.13064453578899
"SPEE_21647.9",0.162390070789256,234.789382703704,263.327283944444,-0.16548983956054,-0.130644386465468,0.130644386465468
"PATE_8386.11",0.134074191873908,763.738786011111,688.528806577778,0.14956227706381,0.130516240780476,0.130516240780476
"MPZL1_16845.15",0.162798133885107,600.358395051852,535.279732507407,0.165530972992543,0.130496438174148,0.130496438174148
"IL.22BP_9456.34",0.198615883119123,1766.92810705926,2009.16814818519,-0.185354968351009,-0.130116597325189,0.130116597325189
"IPP2_19152.4",0.125141562112432,9238.60057651852,8360.91403314815,0.144013665490765,0.129986508101157,0.129986508101157
"PCDBA_9963.19",0.18668646848332,1436.60724274074,1269.57460896296,0.178320513894705,0.12997553288792,0.12997553288792
"bFGF_3025.50",0.415224642564008,1792.03201662963,1415.31253087407,0.340475747218017,0.129965339971837,0.129965339971837
"SEM6C_14597.5",0.310741847548267,246.374897118519,206.334444437037,0.255870591225619,0.129879977723463,0.129879977723463
"SSDH_17792.158",0.164043542491328,771.51713992963,865.227818874074,-0.16538184380488,-0.129831505016421,0.129831505016421
"PNMT_17204.17",0.161934726376244,1815.890823,1620.59736618519,0.164151764929725,0.129788235808292,0.129788235808292
"PTH1R_13470.43",0.246366473267392,998.475658392593,861.257901203704,0.213281943767171,0.12976465756058,0.12976465756058
"IL.3.Ra_13744.37",0.240995952087765,4772.65534985185,4126.76736625926,0.20978004492458,0.129642022834622,0.129642022834622
"FCRL4.CD_8991.115",0.593272384189535,2855.34440328889,1922.57185166667,0.570627253161032,0.12938737116865,0.12938737116865
"APBB3.PID.2_13589.10",0.187839845365592,1481.14592594074,1309.29358022222,0.177925159183643,0.129211435156134,0.129211435156134
"CF089_10885.36",0.135330516566453,1607.63541152593,1450.24839503704,0.148640238508344,0.12910954444202,0.12910954444202
"tau_5854.60",0.478277703152212,279.321008225926,211.38238682963,0.402068914351825,0.1287906603853,0.1287906603853
"HSP76_20213.82",0.155585760539996,711.682283940741,637.300555551852,0.159259404712333,0.128686401134058,0.128686401134058
"Securin_17727.1",0.212606124233105,595.696193403704,521.94971192963,0.190665925297535,0.128208387919202,0.128208387919202
"KCE1L.N.term_8756.41",0.0730945649098032,303.275658425926,280.478456792593,0.112739745271889,0.128085306078625,0.128085306078625
"kallikrein.8_13708.56",0.21910621292603,2148.89489703704,1878.44917688889,0.194052838820191,0.127947828684886,0.127947828684886
"SGK1_21144.160",0.0648503836231896,857.183641951852,795.538107011111,0.107673279994777,0.127925272715784,0.127925272715784
"GLRX5_16597.11",0.129348850710608,287.047860088889,259.845658444444,0.143636346154973,0.12758317834855,0.12758317834855
"DAXX_25306.51",0.480166017982434,277.938724281481,366.852983540741,-0.400435163890922,-0.127582078475454,0.127582078475454
"UBP30_21764.99",0.13689467580817,458.619197522222,508.0401646,-0.147645811454539,-0.127508907484032,0.127508907484032
"Alpha.1.syntrophin_22946.55",0.0640741854001881,498.898580248148,463.328518518519,0.106711078768035,0.127340134400667,0.127340134400667
"MOT4_9049.2",0.0884851042638629,230.594382714815,212.062633740741,0.120866934533285,0.127288574584676,0.127288574584676
"NXT1_9942.2",0.176333613576701,1062.5489712,945.184794248148,0.168861009198193,0.12726461433951,0.12726461433951
"CD23_3291.30",0.409586938431381,2743.07300418519,2184.91253089259,0.328217493465606,0.12723479181488,0.12723479181488
"DGC14_11356.19",0.0399431742819069,470.631296303704,441.936399174074,0.0907585003249529,0.126930974487258,0.126930974487258
"LYSM3_10563.13",0.219024873625507,156.22864197037,178.464465025926,-0.191977868142335,-0.126610663717228,0.126610663717228
"Catechol.O.methyltransferase_18382.109",0.197986523998339,861.400781911111,975.871213992593,-0.180006134322629,-0.126609901100829,0.126609901100829
"SDHF1_20996.107",0.0472690330228536,1116.65800414074,1045.23660508148,0.0953578480476538,0.126389511915983,0.126389511915983
"PGM2_18330.7",0.463178495320163,1779.86855971852,1369.82148148889,0.377782814674655,0.126274514961339,0.126274514961339
"CRNN_17738.7",0.489362093842318,1152.65619345556,869.735823037037,0.406313096995982,0.126107263571452,0.126107263571452
"GLP1R.CD_13085.18",0.0756405111191437,598.447345677778,553.608641974074,0.112357853399055,0.125980742591498,0.125980742591498
"SCO1_7853.19",0.35147729073995,1780.08185197037,1469.76397114815,0.276359089120045,0.125495416799342,0.125495416799342
"PRTG_21397.21",0.173132250604428,1800.19623456296,1606.31327166667,0.164400897170317,0.125211344279573,0.125211344279573
"TOM1_25492.7",0.429896704426985,307.037304522222,388.955617277778,-0.341191591098672,-0.125093080669209,0.125093080669209
"HIS3_10603.1",0.236113135683587,1184.69827156296,1031.77034982222,0.199397775586151,0.124998447877389,0.124998447877389
"NXF1_12453.161",0.426805706872233,648.915802466667,513.616872437037,0.337338702996343,0.124737658735657,0.124737658735657
"T22D3_21280.13",0.445651177040835,1465.7752058963,1145.74950612963,0.355372202105873,0.124737399221732,0.124737399221732
"IFN10_14128.121",0.412563878764786,336.763580248148,268.9776749,0.324249690323435,0.124676858845028,0.124676858845028
"GFAP_20126.19",0.296888014830672,90.0448971196296,106.031522634444,-0.235776809027614,-0.124350418321567,0.124350418321567
"Desmoglein.2_9484.75",0.124560983414236,643.1147325,584.669629648148,0.137454485936014,0.124343798262055,0.124343798262055
"WBP2_17698.15",0.465701690666111,774.916790111111,598.018024685185,0.373852434443614,0.124078701491278,0.124078701491278
"ZN75D_11596.47",0.351343409414671,400.430473244444,483.893888874074,-0.27313895025136,-0.124078336181028,0.124078336181028
"FBLN3_8480.29",0.132529687511729,3126.94518525926,2835.84382714815,0.140975845263828,0.123732642178133,0.123732642178133
"DSCL1_18886.28",0.0890946169698325,203.26273662963,187.322510288889,0.117821479047248,0.123730053603394,0.123730053603394
"H6ST2_13524.25",0.182113495251495,516.334814822222,459.877427988889,0.16705748960512,0.123565386972585,0.123565386972585
"HB.EGF_14094.29",0.284397386203759,2633.62094643333,3080.25561728889,-0.226002363648315,-0.123414104985815,0.123414104985815
"RS3_5026.66",0.135198652180043,406.253518511111,448.266296303704,-0.141975723796983,-0.12338082789519,0.12338082789519
"NALP1_11661.11",0.487633869106024,326.474279840741,429.422983559259,-0.395430070672511,-0.123337066050724,0.123337066050724
"CLC2B_7786.83",0.0822932840428191,720.955144044444,666.347119333333,0.113635587166994,0.123253203964381,0.123253203964381
"Retinoic.acid.receptor.RXR.alpha_20245.13",0.0735978240129522,589.740658437037,546.936316866667,0.108707800174511,0.123180615953954,0.123180615953954
"KCRU_15542.19",0.320231018193054,24385.8347324444,20526.7993415185,0.248534665442112,0.12290948936921,0.12290948936921
"PSB6_10530.8",0.207772524079443,379.851831255556,335.31368312963,0.179925420133538,0.122783244978779,0.122783244978779
"MFRP_3685.53",0.15468705780108,1977.99355966667,1780.84275722222,0.151477592041457,0.122779559482934,0.122779559482934
"cIAP.1_10046.55",0.345319454265354,1604.55150194074,1334.88084362222,0.265459129740824,0.122583439290403,0.122583439290403
"TREX2_17829.2",0.258988020523774,342.275864196296,296.1495679,0.208833582205772,0.122526906955554,0.122526906955554
"CD69_16618.7",0.305406745729689,242.987798349259,286.430473248519,-0.237301118033055,-0.122238878118042,0.122238878118042
"BT3A3_17692.2",0.0777199957937581,532.032839514815,574.136378603704,-0.10987817273615,-0.121906232116257,0.121906232116257
"IGDC3.ECD_7118.24",0.119213227488445,715.041213955556,652.565185192593,0.131904378474698,0.121836849876463,0.121836849876463
"OSTF1_19118.47",0.3870002223577,2219.35609048148,1809.4292592963,0.294606457344062,0.121462938483987,0.121462938483987
"MMP.13_4925.54",0.138095990954423,289.032098766667,318.736687237037,-0.141135364135759,-0.121350857660819,0.121350857660819
"RBM18_20383.31",0.406313391278266,755.27864197037,609.965102881481,0.308282284380393,0.120581182491095,0.120581182491095
"DJB11_7110.2",0.162733023313931,16428.0065432963,14777.2137437037,0.152783153315731,0.120473230090076,0.120473230090076
"HIRP3_24921.73",0.315603162620829,665.61545267037,563.73469137037,0.239672575460299,0.120042083408843,0.120042083408843
"CP072_23379.60",0.0992447807050354,165.095308633333,179.360781885185,-0.119565347341144,-0.11995899515156,0.11995899515156
"Peroxiredoxin.5_5017.19",0.0500058989205232,308.872489707407,329.244814807407,-0.0921493396065254,-0.119884333697159,0.119884333697159
"SNRPA_12678.66",0.260580964307246,1138.07090535556,987.392757218519,0.204894477142033,0.119670117788355,0.119670117788355
"RET1L_20526.3",0.0777400647192274,377.606810696296,350.408436211111,0.107847277302002,0.119640927328066,0.119640927328066
"IL.22BP_5087.5",0.137821810003115,562.969506174074,619.908786014815,-0.138999172204013,-0.119634092595974,0.119634092595974
"BMP.1_3348.49",0.23124910079575,9255.53053496296,8125.30522681481,0.187893680148826,0.119485339182931,0.119485339182931
"DB110_8340.9",0.0644897588507268,430.934444440741,401.978004111111,0.100351856632996,0.119469813278741,0.119469813278741
"PADI1_23616.4",0.309142585495126,97.2597325085185,114.406440333333,-0.234253739805155,-0.119432199654703,0.119432199654703
"MAOX_25060.18",0.167475870066077,1439.24080247407,1600.89423866667,-0.153570008243049,-0.119177660484968,0.119177660484968
"CLM2_8287.17",0.175223879605114,353.54769547037,317.056502055556,0.157164892118664,0.118880578699579,0.118880578699579
"IL.27_2829.19",0.189569617042124,535.198292166667,477.58726337037,0.164309149984828,0.118669205614764,0.118669205614764
"UBP28_19562.8",0.3350671317596,685.8520782,576.797037040741,0.24983370172974,0.11863807323749,0.11863807323749
"TSG.6_5036.50",0.234381978309256,1422.97672844815,1249.73946495185,0.187284702581054,0.118003555882051,0.118003555882051
"UNC5H4_16307.22",0.170012989632468,1388.9293209963,1248.91063782963,0.153302933396987,0.117969350700118,0.117969350700118
"TIRP_17696.1",0.10629918300637,550.693641974074,506.434423866667,0.120874479560978,0.117667688485798,0.117667688485798
"Glutaminyl.cyclase_7849.3",0.151235646758218,736.981707811111,813.948312762963,-0.143308372091579,-0.117562425747084,0.117562425747084
"KCTD6_23267.5",0.164361843963329,277.528518514815,307.913230448148,-0.149887829805898,-0.1175418855063,0.1175418855063
"TEF_20990.48",0.0658606101685347,202.826399174074,189.344074081481,0.0992351709260643,0.117233875632856,0.117233875632856
"MUCDL_9962.1",0.296559877028849,1402.47312763704,1202.5365226037,0.221892416863966,0.117134256963626,0.117134256963626
"VHL_17362.5",0.094541433710759,367.143333333333,339.20537037037,0.114184392315931,0.11696795841659,0.11696795841659
"ES8L3_24931.9",0.13468726292493,466.514979422222,425.051995885185,0.134284071135049,0.11691757852988,0.11691757852988
"KAP2_19125.26",0.192749431077641,524.173045266667,468.076831255556,0.16329781068777,0.116759060603965,0.116759060603965
"CQ067_9070.1",0.158276316763044,300.7931893,332.713148144444,-0.145506978500493,-0.116490568293711,0.116490568293711
"CAPSL_13688.2",0.219233812018981,337.230740737037,381.177469155556,-0.176726793020923,-0.116479297572999,0.116479297572999
"AB1IP_21949.4",0.145442825451189,896.356399225926,814.098827177778,0.138868534183083,0.116275692570387,0.116275692570387
