"Protein","Study_group","Age","Sex","Smoking","Prednisone","Methotrexate","Aspirin"
"kallikrein.15_6491.59",0.193365798752337,0.84892839069706,0.25204549009384,0.162933410687377,0.901177360383363,0.393172080568327,0.148094247574611
"CBPZ_6493.9",0.58109546069604,0.323723860045011,0.997582112545473,0.729040114576439,0.98308776139229,0.912678346815366,0.692002656619921
"sperm.acrosome.associated.5_6494.60",0.658116160766506,0.784564956765475,0.839443049014016,0.219511796884558,0.363411479058697,0.0265926739767264,0.761989986251342
"Endothelin.1_6495.14",0.147204531895643,0.804702540511953,0.416339078367976,0.79138804624294,0.739823085598527,0.466970126656254,0.155021462616912
"DLK1.ECD_6496.60",0.641859297618749,0.630775323577399,0.428726907373606,0.533169011734368,0.351614514560945,0.64044055520381,0.514288426978497
"XLRS1_6497.10",0.855061630656091,0.669961039373802,0.226385947382643,0.466772672012284,0.997951265584249,0.587075050570767,0.395957654717635
"CRIM1.ECD_6502.50",0.817359993982961,0.265933794582495,0.989437086379381,0.0343328454904763,0.693891427664825,0.418556028901785,0.108091980211555
"Lysyl.oxidase.like.protein.2_6504.65",0.947260408159145,0.0429621041373403,0.783899586315379,0.978208097205738,0.927359908268844,0.278893164699957,0.792785097013744
"TMEDA_6506.54",0.636826160895371,0.000574909885273758,0.854637069870049,0.946871445860597,0.876321532940358,0.788518809084377,0.630637172426474
"NCAM2_6507.16",0.356057128767607,0.134788774874546,0.473621973507977,0.0410411790275027,0.308135798482791,0.457480685692457,0.180867148887765
"SG1D2_6508.68",0.1260573550097,0.934811883703738,0.427755584908851,0.184048813174044,0.453986026377865,0.507414510021933,0.295969469549033
"RN128.region.1_6510.56",0.610006075709191,0.347856787581583,0.39747778810548,0.519209093729637,0.384122220353887,0.443218651367112,0.869700592943317
"F19A4_6511.17",0.63097785343489,0.164724698830501,0.376778828854031,0.483623698364037,0.614204074318609,0.868610343364275,0.300517133148075
"KREM1_6512.68",0.537103352710631,0.270385266431174,0.744574186056881,0.116336890823322,0.795526987170326,0.738092442885647,0.207266708490969
"BMP.3b_6517.14",0.419632659355613,0.76885228038367,0.35911435133693,0.776033461834273,0.608301680988462,0.936636069478618,0.742678915883178
"ghrelin_6518.85",0.647305853192297,0.423434890147625,0.752640184152038,0.411067400320569,0.46559335927498,0.367570488273279,0.417408482938076
"MGP_6520.87",0.0897014340693477,0.624876381684834,0.181089282837325,0.607897326812864,0.810549737613136,0.772857568056197,0.486899530031616
"NPTX2_6521.35",0.486934730470793,0.453302908027268,0.337044235519543,0.672952929985112,0.693818491349043,0.980526814955295,0.805084774270433
"DUSP13_6525.17",0.181306659671482,0.836919594798264,0.154182892874829,0.358514478622392,0.0298795272997527,0.491129210037914,0.894855305965628
"OBP2A_6526.77",0.497483390697427,0.703726642445817,0.438678031774413,0.194291862861682,0.238122397271125,0.719226937504992,0.630261275721779
"TRIL.ECD_6527.1",0.644720206501587,0.612226436850267,0.389616715458187,0.687332559030968,0.668627060491793,0.852653010000382,0.179120638406655
"EXTL2_6528.95",0.459625149877214,0.460406820967112,0.239924491430942,0.907077466745758,0.14313531828979,0.35050243828894,0.660239235682891
"PROL1_6530.63",0.369841502753424,0.301112307043492,0.39409096526102,0.213640431756104,0.580207794975717,0.625453766126725,0.247598384821826
"F162A_6531.29",0.314975664950128,0.292962430697517,0.545939999540505,0.52406910446018,0.621551878449501,0.403019055936257,0.644220222477346
"DNS2B_6533.20",0.323779840538963,0.363719982945092,0.585055310157799,0.39142338119068,0.651757362103206,0.712119014170769,0.42164173462023
"LAML2_6536.54",0.900992917732987,0.388232241962086,0.738429397094202,0.429048938251737,0.467112222246976,0.765434673478277,0.697344872710149
"K2013_6538.90",0.0677594626768662,0.429679322153321,0.51384609792755,0.742672607982157,0.086154722249703,0.502481791415927,0.0518955976814637
"PRRP_6543.182",0.511126154698578,0.428114895127557,0.290926214805493,0.685153505746601,0.677770554581585,0.456213102743541,0.49194462235076
"NELL1_6544.33",0.895636898389063,0.2081804539024,0.93373218678537,0.0301970664103504,0.987782214594067,0.117892614167975,0.0521481316878991
"PRIO_6545.58",0.331182781114352,0.231018187813177,0.401668066400276,0.427561276384893,0.237021980601655,0.639955199538984,0.39363620513282
"DKK2_6546.41",0.373323285472356,0.00019916999647246,0.779185563131455,0.864575609814571,0.232249004847941,0.57928015740562,0.812803836449698
"TM11D_6547.83",0.350408992636753,0.655974491211984,0.4333487038348,0.260491335689474,0.434804418553532,0.800856766447457,0.398875293633307
"VTM2L_6549.60",0.576219564024213,0.384815672182883,0.824292526161933,0.521984785253955,0.791947218226842,0.998615858581897,0.20654510770785
"ICAM4_6550.4",0.2981334958626,0.61357430859215,0.0513991912305197,0.920477918521137,0.202793784013859,0.78815592094108,0.956576356478069
"Vaspin_6551.94",0.0107368517963447,0.404731469610046,0.346026872947793,0.898477624613764,0.00622712861453094,0.097401428657437,0.977684850689315
"CCD19_6553.68",0.844403665723568,0.485285263943381,0.563875263112653,0.346752876458142,0.422079474611595,0.628088639765968,0.444579238187792
"Stomatin.like.protein.2_6555.58",0.495508838639681,0.666716887393367,0.0954868472312627,0.172392890786379,0.696998638675824,0.35643546275502,0.861589232906975
"ENPP5_6556.5",0.604269774849928,0.171552380011408,0.8232632882202,0.13161797882446,0.597820553109813,0.363314426831321,0.327747307388553
"LRC15_6557.50",0.0202928640235432,0.602563817608313,0.668494704723795,0.618581359511249,0.272423383330301,0.948661445019355,0.155328142529509
"COL10_6558.5",0.335323398553394,0.652051837368238,0.705518989868836,0.446864989657214,0.451903288738301,0.94684979292682,0.823623794043713
"Ig.K.chain.V.I.region.HK102.like_6561.77",0.642925479924708,0.389247309888257,0.660676285025504,0.286392322899574,0.669969624673074,0.541149002884993,0.77008668975247
"HSP.70_6563.78",0.886972731977295,0.0469807326720574,0.462126746995787,0.0114609174545818,0.657544634307875,0.997430922982411,0.085649200511324
"CDCP1_6565.68",0.35122979147881,0.299722249686909,0.428054926449958,0.311404989280161,0.756686282074962,0.644161015346449,0.856133740140497
"HECA2.ECD_6568.18",0.235773178195397,0.0202729655010308,0.582070348181393,0.464281016357268,0.645561494546308,0.905192418836206,0.0147139464809445
"CODA1_6570.1",0.165671930316771,0.152002979542031,0.60081624583729,0.756738526787409,0.576241067550063,0.479396005462769,0.488853872655619
"CQ078.N.term_6571.75",0.0541806379239657,0.710820943354905,0.229222110317573,0.977691120697396,0.184450437050352,0.872788813016977,0.376341334625094
"LRRT4.ECD_6572.10",0.691849981031242,0.0508287743884384,0.329505144595691,0.486847581013645,0.442091422986948,0.474569816748416,0.246340871168452
"FAIM3_6574.11",0.118795346269872,0.575603863420227,0.923375101296466,0.681433721553043,0.435299448875562,0.269069348911726,0.352030681387129
"ATL1_6575.79",0.952297822651233,0.187561299914743,0.38820543285409,0.405928374613442,0.822709222063581,0.86746552231816,0.410568894744886
"ART4_6576.1",0.129547685871838,0.226328199154715,0.647263429319374,0.827424504514814,0.73202448119662,0.752395859591636,0.881638596893788
"LAMA4_6577.64",0.808568782327148,0.500180901681339,0.601814715166086,0.283518521833009,0.400224119287635,0.427835212056984,0.308749946924489
"TNMD_6578.29",0.895774212527161,0.157212992990059,0.652206643014361,0.579679120998853,0.639386977314395,0.902635613924941,0.454335149534206
"Pregnancy.zone.protein_6580.29",0.102621693511611,0.930908665679902,0.016681945339913,0.724802279147985,0.950779498503533,0.405522344159243,0.913591107282155
"protein.Z.inhibitor_6583.67",0.458763861093442,0.843135680073271,0.696758465674218,0.50558475696917,0.742648132170386,0.815583973643194,0.932932663507088
"SRCH_6584.1",0.38555899389979,0.410728862149345,0.559010149644556,0.454927091720142,0.788944699953041,0.850262907951849,0.39321137223402
"ADA11_6586.19",0.771506214121033,0.9353576055214,0.321653251724566,0.821788738898255,0.681475608402906,0.495199503811307,0.798478242275197
"LRFN5_6587.6",0.569829255311349,0.433867076874957,0.947150294830232,0.720240303898905,0.706437940504786,0.97593878746995,0.0836712195519849
"Neuropilin.2_6590.54",0.690454906534625,0.204794317056447,0.968252135005445,0.0834971158025793,0.859973458872492,0.410301539370909,0.261263715595802
"GALT3_6593.5",0.177900592658322,0.634407886554043,0.493376523194692,0.396163833960047,0.640829221137069,0.692210326387168,0.029779900833622
"SMDC1_6594.64",0.304639989521419,0.315365579037799,0.49807936434249,0.427724431991732,0.694994067989719,0.560807093764323,0.714155568290163
"TM157_6597.24",0.391907595629257,0.0421881172279503,0.340341742111469,0.321768225102515,0.86039151061342,0.806568200241248,0.901928703040218
"APCD1_6599.5",0.559853174049057,0.93216654933751,0.253299216139552,0.774143283076215,0.474562697274375,0.174237109850212,0.860871321594308
"RELL2_6600.70",0.280324723836622,0.968357039774075,0.555313728461064,0.291057061178341,0.303251737709513,0.700106498924665,0.47704898453509
"KALM_6603.18",0.805062205509476,0.344672611828513,0.787123049575082,0.52029103713524,0.887123649993953,0.815154797983433,0.986874224667653
"CD031_6604.59",0.338660350664015,0.639809484368775,0.66447570871495,0.133911402918705,0.373991321933444,0.465017675631952,0.951295485050839
"IGFALS_6605.17",0.153225565684884,0.223579300824843,0.239185591878567,0.708649811048512,0.261397707931127,0.389890496797774,0.876474341280091
"KISS1_6606.61",0.153441262102289,0.250424984608726,0.0912312315323398,0.635313107018353,0.0346614081385482,0.698866777789847,0.694592429411274
"CN37_6609.22",0.575628617370198,0.2520081702035,0.976676701209167,0.398005513837443,0.931607483382574,0.834104376824896,0.480151163108245
"KDEL1_6611.8",0.0970390377601259,0.53023968706298,0.418153097394696,0.221668736962113,0.101750933718957,0.261579378592805,0.232562304972383
"CP079_6612.90",0.89923499127957,0.461122123379054,0.813790656648191,0.129183928185528,0.921782457612949,0.295970524918364,0.453935823839917
"FCRL6_6617.12",0.505168543598666,0.0187262983633904,0.490532737526153,0.512292597772106,0.819744909231413,0.429024433465151,0.425769140837708
"LIGO1_6620.82",0.948304400494683,0.341155179600376,0.589764276739086,0.198152082007206,0.986911229167583,0.554987817185433,0.383044430432722
"REL2_6621.10",0.804032384429893,0.626453392651348,0.580972278859278,0.70634142407782,0.271389242122218,0.606627010958084,0.619353780649521
"APEL_6622.90",0.636459442493918,0.361375541334268,0.461065425093368,0.732815574567227,0.753877554498189,0.510491113652997,0.187033730184467
"WNT11_6624.94",0.0646714234755954,0.448640776033354,0.519002244344129,0.643680777640065,0.488452098312613,0.419666056672913,0.0885209034058111
"ATAD1_6625.31",0.977425703913678,0.199372216850902,0.653249747650116,0.760006449812325,0.645538254501826,0.988155524558119,0.435604212483221
"CHSTC_6626.81",0.623294812670344,0.352887397740121,0.739074384879016,0.165730211657807,0.269233512272446,0.525963956569421,0.424583121879564
"LIPR1_6627.25",0.575431252474708,0.133652380203426,0.626670629606125,0.307996851303021,0.752583974008383,0.3475720412934,0.434991643930139
"HBD.1_6629.3",0.570344351327238,0.83232400709667,0.286875002540471,0.874814358703791,0.154490061750147,0.951739074289371,0.5426303560497
"CO9A1_6631.17",0.548951709520213,0.229017284576103,0.282742957154523,0.894036311367259,0.784283806192038,0.768848648797568,0.590751233853101
"UPK3L_6633.43",0.460617324416128,0.818738921672189,0.434817501420802,0.84778453624676,0.812395124336085,0.915600997023916,0.117667942208942
"PolyUbiquitin.K48_6641.60",0.268581270651546,0.362759062048713,0.586227408465561,0.198826566892147,0.38910338051716,0.103290100438395,0.725352750073188
"Periostin_6645.53",0.371102917301866,0.0488357782921768,0.259789005916963,0.00677606372913996,0.581266212234341,0.219668044685912,0.0600363314711809
"PolyUbiquitin.K63_6647.55",0.920605939511069,0.806654105550064,0.708502043360985,0.144786268943728,0.445058396890846,0.224372723582044,0.315168052612978
"NET1_6649.51",0.320107503132345,0.724278817964656,0.572780919361806,0.415804988149049,0.815343746139427,0.827037571882747,0.558008646377939
"PolyUbiquitin.K48_6651.74",0.47728354276354,0.453733121488852,0.34809508073439,0.577879832227273,0.105646257790284,0.848335079619594,0.832283459144208
"CD47_6653.58",0.35126834898669,0.0336989612330553,0.449719817627008,0.472045654000521,0.0685848288207281,0.245635797522932,0.333801643695621
"PPBN_6706.18",0.460161563480315,0.549810646193802,0.406909230457435,0.270567783379038,0.0156582230198123,0.87300856259174,4.82305871688501e-05
"LRP11_6713.4",0.966503830092024,0.0261447373476233,0.394181580220242,0.0822395646786305,0.636013694316024,0.688959673196043,0.365484688364545
"PPBN_6715.63",0.119310167102175,0.102189748133548,0.214003532674648,0.632120608396734,0.253840887666336,0.879106448012998,0.0651563751498133
"TR.CD_6895.1",0.294842718564214,0.178111238875638,0.132154007026265,0.563148285333492,0.952392528548909,0.713980518683009,0.123173965763075
"CA162_6896.3",0.984398918420764,0.564460679672535,0.311850847941416,0.963349903576705,0.270429017816975,0.395956101881752,0.075624460708679
"B3GA3_6897.38",0.972996764304399,0.62661365868461,0.723003412796554,0.707592888724347,0.730815734618764,0.508145694079545,0.348520836856675
"PHS2_6899.37",0.153933126693082,0.659205038540713,0.303321834551038,0.438440397242257,0.128361311574503,0.836347741828511,0.588093515596543
"UB2J1_6900.30",0.368858479938819,0.75180385656793,0.272411947091669,0.77190174166505,0.0599055577053802,0.539101846493027,0.548940737076008
"LRRT2_6904.14",0.0710445672999241,0.45284328180621,0.0990530187210962,0.141076996210488,0.949862797291992,0.176685931480435,0.774199366517892
"TMC5A_6907.17",0.600106881947152,0.952210466260182,0.38078747047113,0.235147336443294,0.390977443305867,0.778106188701299,0.148929380212476
"MGAT2_6909.40",0.970705686665933,0.100481087070644,0.172485480541905,0.774375331454174,0.645439365227167,0.45269720871008,0.767031105647408
"CLC6A_6911.103",0.308967666677663,0.373618590513258,0.618986073608528,0.409270492155301,0.656295870027865,0.725147555606159,0.449907170169907
"EFHA2_6912.6",0.245312225812731,0.632123895020566,0.579637219604987,0.798285484176741,0.508521140555146,0.694672508898566,0.887691287412959
"HMG.2_6913.189",0.765296565823218,0.529993590544637,0.462481082463086,0.530249729191507,0.369499139136678,0.667636843996502,0.794506159390287
"AMGO2_6914.15",0.678347482781221,0.600489189091094,0.767987260936484,0.0202832465921492,0.721675434061789,0.353363530403094,0.106916297168667
"C16L2_6915.2",0.0735510378521646,0.816093089047162,0.765881647489336,0.698875464951269,0.754062325388583,0.484329368864943,0.142184893741767
"LRRC3_6917.49",0.607918098833169,0.830734586052042,0.254447318139575,0.199683688779884,0.215404850100918,0.202724880256691,0.509409799975627
"CCKN_6918.183",0.544180408229948,0.133523599106114,0.342161392258483,0.510229962039336,0.323623627527877,0.60396937869606,0.658959336774627
"HBAZ_6919.3",0.791518697944878,0.755973996255776,0.18978473824143,0.968853074128134,0.180249968526595,0.121871476199928,0.734111773778997
"GFRAL_6920.1",0.338833531397331,0.348036434689916,0.535089852040421,0.570154822244284,0.765525937086209,0.875491786485858,0.525744728273987
"B4GT3_6921.24",0.128205835655483,0.338115215868934,0.49810421849514,0.942119972193329,0.223435508095144,0.96621016364772,0.436181906340995
"PLOD2_6923.1",0.31217969280078,0.660372339194512,0.724102026215461,0.377041946373981,0.18549818135251,0.561634998476407,0.235447192138478
"SNX8_6925.26",0.595501863676177,0.545941603955427,0.875009643987563,0.23652728851594,0.2163673933254,0.953443602278562,0.725425116788692
"NDST1_6927.7",0.679412605989339,0.834723399485275,0.772676524461287,0.111998301631801,0.990709658077347,0.450488713816743,0.915827424462748
"SIA8C_6929.10",0.246904335923264,0.704524541399089,0.538606514199405,0.858723358825974,0.638550286723661,0.0731717526207573,0.315771167060947
"SIA8F_6930.95",0.0654095150082627,0.768440516080319,0.27353857950907,0.389473146255928,0.464207593139313,0.733671064857594,0.42436246349393
"CTAG1A_6931.10",0.761148124035357,0.577519833391449,0.317879044458388,0.620444357744841,0.708290229921895,0.385552126432609,0.809292413419798
"ITA5_6932.42",0.737617273807944,0.344569721758867,0.845573739073908,0.25764108027593,0.337974647898151,0.82961781452873,0.622762754217965
"RM34_6933.20",0.277550792378147,0.213229151706582,0.540819272564313,0.45286688271049,0.693513710717415,0.719614424092713,0.524864539927247
"BAMBI.CD_6935.123",0.645585227165131,0.444117804026417,0.947789707729102,0.322486441983083,0.328129596295345,0.858981894744059,0.142763709291845
"PMEPA_6936.7",0.104241763584285,0.348866566176618,0.289549421743282,0.374020305141915,0.40638546969939,0.580529643082457,0.503315121224784
"CA043_6937.251",0.613919673141928,0.843746431981111,0.583839194760137,0.656023485232887,0.155326643136591,0.384980712189573,0.642654632281366
"PCDGC_6938.21",0.332188995978136,0.0203968962627063,0.910067030214406,0.495229001809659,0.496406118374926,0.698090625938493,0.805523610400787
"JPH1_6940.18",0.748524820392202,0.0545292580261539,0.723263313118673,0.962691977543593,0.376843095256338,0.81105536780856,0.374762921084564
"SUMF1_6941.11",0.712937368226758,0.585230621324034,0.0505450687439917,0.21071930372719,0.504704134773462,0.753105657087596,0.114745101185406
"SIA10_6947.4",0.36498069544252,0.49874228742107,0.260994842899056,0.63097242779735,0.245894363449051,0.555461500262582,0.809606753929536
"FIG4_6948.82",0.213470871584732,0.475126635602744,0.484957972131788,0.455803448519008,0.695789320871898,0.136529821387533,0.485111051503938
"ASIC4_6951.26",0.418848577948804,0.028038084946229,0.396774242386953,0.626753316619851,0.416162789280178,0.515906947008243,0.418245619735461
"SNX1_6955.68",0.524049177411086,0.608548723415069,0.874079140534606,0.209000228905111,0.242230800516835,0.505709710146936,0.389483214534508
"LIPR2_6957.14",0.692837907013077,0.507464619909563,0.398000537685298,0.8604675251762,0.457668985749083,0.256056888257342,0.802209307841983
"IGFL3_6961.14",0.0597378021319235,0.913117385527569,0.506427984506225,0.884870925314942,0.23732022915837,0.181304438305168,0.936413530589084
"DRB3_6962.5",0.892199808817494,0.480507841109453,0.134181122685103,0.379729823567962,0.236862160159007,0.392896496680817,0.977824116748318
"SELPL.CD_6963.82",0.18644721211263,0.322021097793117,0.572772972474797,0.215237383338362,0.548402756126193,0.187162468685745,0.143015629972404
"CNTP2_6965.19",0.247876990870651,0.0734267097697376,0.416582822016019,0.0489406902685889,0.742299316588007,0.138376187358986,0.0293007868025437
"STX1B_6966.144",0.4609663281405,0.132629912878362,0.759749658883872,0.530267324419935,0.649059065272577,0.606268656748926,0.418447352813776
"WFDC5_6969.14",0.702858992523643,0.670676625831561,0.0793058117487891,0.459514977717918,0.56529577846358,0.638370700742479,0.189627616372351
"IGF.II.Pro.form_6973.111",0.912142642139208,0.543878811465044,0.023203390861402,0.954491854914645,0.193465670046614,0.377294367890207,0.866717725746275
"HG2A_6974.6",0.534697989943972,0.508958691806515,0.400280459278706,0.548357225947086,0.151705438144861,0.358414566192054,0.844772112147294
"SNAPN_6975.52",0.183877186798065,0.813677153734773,0.514622321055386,0.58589805139115,0.375503688946239,0.123651096474382,0.385448846277217
"IGSF8_6984.6",0.333282019422278,0.278704453983775,0.333180026582118,0.40169138186674,0.44873817882814,0.860880799158862,0.906799180070074
"HS3SB_6986.17",0.784720666134046,0.195571117125311,0.680014235819419,0.434110325556904,0.701022585264283,0.87910233912897,0.510523309875492
"SDF2L_6990.44",0.545163177548507,0.0928970123158586,0.84886478443348,0.924261680938985,0.294975143873864,0.331240127267438,0.908257895630216
"FUT9_6991.24",0.43900121313549,0.89487845658687,0.396989360315562,0.349755829024994,0.149741432824915,0.132766225419255,0.231629080570558
"HBD_6992.67",0.56507696152382,0.486354443149852,0.948495019780176,0.400330857102863,0.605434489517265,0.694185330743559,0.0472379794164374
"X5..Nucleotidase_6993.8",0.289922803395606,0.0536930267300134,0.0657328018405041,0.44629021448186,0.475889789614379,0.815373433741198,0.190351580416417
"CC018_6994.19",0.931837804530109,0.505351249903045,0.977257085997928,0.423950063730203,0.380398664167251,0.771444029769194,0.313483513909952
"RAB26_6997.32",0.848849716500454,0.381454536541875,0.952066239990679,0.142826551467004,0.94863749766913,0.876501271168219,0.193987556905075
"HAAH_6998.106",0.744347184560762,0.25526626387485,0.700889362784834,0.0172441453437705,0.56261163438691,0.731770383827082,0.738404889194047
"MXRA8.CD_7002.1",0.999345436535267,0.792867764772599,0.515746802069035,0.90860944663784,0.410466089123806,0.539483349227577,0.154773257594269
"GLT10_7003.4",0.311819498937016,0.519924098295293,0.50413326936405,0.642539096367165,0.478388397881764,0.805993913729764,0.220634185662684
"COPA1_7006.4",0.266848698881343,0.756093084593504,0.901694318054437,0.572132028379561,0.990754903263924,0.77683440299395,0.503712582949807
"TRAPPC4_7007.24",0.137314671852642,0.472144496134056,0.556150273047402,0.497036979127993,0.557375648867473,0.59824335057075,0.283407757448582
"F176C.CD_7008.13",0.357911063936529,0.0634842475907334,0.871377868765503,0.0421166985822681,0.750969622713477,0.548374049948555,0.148482359505991
"CD72_7009.6",0.869773595803728,0.0497868327634588,0.450033832691286,0.477997589394543,0.469265869053272,0.446499431785194,0.852977551704228
"CD72_7009.8",0.936954648590921,0.201501375755488,0.732184860035045,0.56684597716543,0.723306434510937,0.811279589638734,0.810502614355423
"KCIP4_7011.8",0.751337258873716,0.329704845816677,0.993192273662065,0.841417386616943,0.518063520137257,0.370584467910341,0.134122297181319
"VNN2_7012.35",0.189924962208651,0.120875336888785,0.896828348282232,0.620044458079679,0.0579489301829483,0.549264944254875,0.40760589908073
"LIRB5_7015.8",0.718061620425309,0.152105941719258,0.708008808564266,0.0385121346007405,0.792943352307489,0.767443251425438,0.192840829736331
"GCNT1_7016.12",0.344886239993182,0.940384658999313,0.368157831826388,0.228082248592925,0.708809352062424,0.0489606344404538,0.234102156510653
"TSR3_7018.10",0.109523965687555,0.827233225898324,0.687722245977602,0.94268738968162,0.56452807088528,0.965820709747467,0.029030149884787
"Semaphorin.7A_7019.13",0.809309221372644,0.1210391341774,0.0605273139020834,0.0565530916996196,0.303250779221644,0.844572903035149,0.441504215129201
"CHST5_7020.13",0.547730398044886,0.821511480054586,0.781927765233423,0.472776250819531,0.709215689945469,0.80229767564678,0.29843308611547
"SIA8D_7038.45",0.423249392950903,0.366216764279621,0.0570718332466403,0.433178335098888,0.119251145405536,0.981763487904254,0.34922439958819
"BNIP3_7045.4",0.786405527197708,0.460895406088994,0.484440532639853,0.751422790004474,0.554570185336883,0.00229421677740859,0.860432097772984
"CT173_7046.6",0.246187241413543,0.811691020286015,0.762273180758257,0.521962677134027,0.454652396858788,0.299065231424187,0.177040675898415
"CEA19_7048.4",0.0898599869036422,0.580567655428057,0.888918417070929,0.41500059869528,0.393445385022072,0.917007137252988,0.0347361036800558
"ADAM.23_7049.2",0.43142790954747,0.876411067649293,0.298825468373117,0.0931908334322303,0.0746138406688873,0.801187327375667,0.424482099681271
"NEGR1_7050.5",0.960690907917668,0.174832655967401,0.511332520979837,0.279218481679627,0.915940947799643,0.627707255661903,0.659420577329517
"CLC2D_7054.87",0.699922766316687,0.558846985134301,0.407076754870443,0.632551015227078,0.0576876633405693,0.950888370314712,0.157504888870306
"X4F2.ECD_7056.16",0.907755691589225,0.908234138138749,0.391406330998357,0.161862218720283,0.977905681640056,0.752942286187001,0.410557510870332
"LIRA6_7059.14",0.914956955904554,0.019487853255367,0.217928482846354,0.473599159632734,0.137047236801548,0.47006272833605,0.160547514425622
"ERO1A_7060.2",0.405090562559951,0.430626868208202,0.58984244174014,0.888448204196654,0.376789328195684,0.578800473258488,0.860929110683008
"VAMP8_7064.2",0.955446692979247,0.0238639557508357,0.355081016434926,0.38087948728122,0.579014104135436,0.569087806946107,0.809332837256436
"G6B.ECD_7065.1",0.970622988482988,0.237411298928783,0.433877877812755,0.348144273362169,0.351350701679999,0.240290825410262,0.78271577168733
"F209B_7066.199",0.885060124294569,0.73601639950801,0.770121882190097,0.115502808695767,0.82443023679227,0.78784422315515,0.534693907448349
"TSNA1_7069.9",0.513639095745516,0.258841328725181,0.505243768458429,0.123930800519093,0.784014090197722,0.615477342163398,0.0635259685334535
"KELL_7070.25",0.0904661049675123,0.201433640546203,0.361485088640638,0.767875284147029,0.449982106914829,0.452246228505014,0.121484597568435
"MA1B1_7071.23",0.386044956441916,0.795664482717536,0.715405057226023,0.892077575941336,0.495304829068965,0.151411456628856,0.928269091027242
"CV015_7073.69",0.902525376121525,0.161638831856622,0.405630974410597,0.260876160288993,0.455500975374989,0.441411400798212,0.305231463570347
"ECEL1_7076.17",0.516010560434313,0.521627819848745,0.751451163264715,0.343980399740025,0.260988138417117,0.59112864210833,0.399521780805144
"BT3A1_7081.2",0.686300683902792,0.260780852501045,0.809871814152197,0.330836024032108,0.903152653595605,0.135015380279958,0.237809073514122
"B3GN6_7082.2",0.997193169679138,0.024688814128551,0.455146271309818,0.80532498848814,0.431800039491033,0.441963333589945,0.319185151205276
"MATN4_7083.74",0.509912940512958,0.386428812981831,0.4931518357512,0.314904550823839,0.728530289301217,0.993863866837639,0.533630135920699
"DRAXI_7084.1",0.2891857097923,0.348006420646491,0.564106643247396,0.406096727150143,0.677416462040651,0.693963011535247,0.312841225680563
"CDSN_7085.81",0.955727997668243,0.155899770274398,0.557888993677626,0.843809502376549,0.561323861484589,0.872754448536298,0.485412717440563
"SYT11_7089.42",0.704743206346463,0.279786098807524,0.605066950050604,0.261596883428639,0.697254850537883,0.694025727050901,0.379877737055415
"GALT1_7090.17",0.123877511890137,0.534831817533227,0.915015301946084,0.766665722087462,0.812071060919017,0.213466918104212,0.408788615691505
"PDILT_7092.7",0.716237646923914,0.0378962578742798,0.869842133777215,0.63230705925496,0.583679178204463,0.0057084568532249,0.405270053424662
"RMD1_7096.30",0.472505622849041,0.840091832814774,0.94234996179174,0.190898839153083,0.755037041695117,0.317446609737824,0.438339591022554
"CDY1_7097.8",0.432779246841098,0.0632173884582251,0.355115068119917,0.233557505035365,0.749665861830486,0.997009464675343,0.937469471390224
"FSTL5_7099.33",0.975609524697231,0.79458819448411,0.432734787260421,0.0567162077177807,0.964702946886693,0.963866527479964,0.568826646230183
"CD2_7100.31",0.249744036092045,0.600094482827403,0.445148390845236,0.898267651841953,0.405407330999848,0.439276365981428,0.208990068539455
"CABP7_7104.71",0.97090753888894,0.251830307157531,0.529948190526773,0.443589473562052,0.78630627378573,0.183827394205048,0.811419596005212
"CABL2_7105.7",0.32090721819775,0.418565771994148,0.436241634998807,0.610539590242444,0.771107603812262,0.0202214135191532,0.704725059638402
"PLACL_7106.37",0.4268030846645,0.659699202566507,0.835665439675056,0.387490719108222,0.999951303064789,0.195028637559303,0.358584356632252
"CS077_7108.7",0.518693753073237,0.0398534650094292,0.745753967694716,0.273943632435905,0.991005334219662,0.780136569750935,0.471980420881062
"DJB11_7110.2",0.878966151424254,0.728070475189625,0.529236059795718,0.264592303306396,0.718979936844724,0.580082424313837,0.990618340534268
"GRPE1_7113.1",0.830300421836663,0.455295194127923,0.683201626042327,0.340263119891246,0.690557051382938,0.338573135176052,0.445182965602208
"Semenogelin_7115.5",0.496535392382738,0.916581875785322,0.459786387424506,0.0870561032679693,0.978843261804765,0.918789499691737,0.431265826395533
"OSCAR_7116.31",0.315603882543902,0.35008515046946,0.575295288048458,0.419844490879096,0.66746146715051,0.724245069740251,0.44492235027265
"SPI2_7117.21",0.500119379456861,0.262008868810278,0.485503129965821,0.648641973670169,0.240151030148675,0.973905607762186,0.511592808581443
"IGDC3.ECD_7118.24",0.536821104020795,0.0148505487475319,0.943404425859168,0.84125080424909,0.0554531780341377,0.942251161489769,0.123261264065471
"SYT7_7121.2",0.667581044772628,0.265600338048463,0.444880556084741,0.30675655212207,0.543177783547578,0.975377831292662,0.6008957516932
"LGR5_7122.31",0.277010055520277,0.27527991156963,0.291819171993573,0.719236570116353,0.560201913579226,0.925571279651725,0.546490661375498
"RM52_7123.25",0.130020341836755,0.27396761620121,0.207527688248527,0.225353907886174,0.469847742701816,0.877386527981631,0.734441937531359
"IL.21_7124.18",0.984849533157315,0.92281526571911,0.804961375797888,0.74707765199912,0.381221496615475,0.372960388782815,0.746958900894148
